# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "16" "-p" "-t" "exon" "-g" "gene_name" "-a" "/home/alexto22/00_reference/GRCh38.p14_DNA_primary_assembly_index/gencode.v44.primary_assembly.annotation.gtf" "-o" "./featurecounts/b2c_sorted_featurecounts.txt" "./bam_sorted/b2c_sorted.bam" 
Geneid	./bam_sorted/b2c_sorted.bam
LINC01132	4
LINC02961	0
ENSG00000289377	0
ENSG00000286263	0
RNY4P16	0
RN7SL668P	0
LINC02971	0
LNCATV	11
ENSG00000258082	10
LINC01348	0
ENSG00000233018	0
ENSG00000273416	1
TOMM20	19682
SNORA14B	4
RBM34	18
ARID4B	3069
ENSG00000289114	0
MIR4753	0
RPL23AP23	0
GGPS1	540
ENSG00000285053	37
ENSG00000227962	2
ENSG00000230026	2
ENSG00000285177	0
TBCE	13
RPS21P1	0
B3GALNT2	520
MTCYBP14	0
MTND6P14	0
MTND5P19	0
MTND4P10	0
MTND4LP21	0
MTND3P8	0
MTCO3P46	0
GNG4	486
ENSG00000270710	0
ENSG00000227236	2
LYST	1603
LDHAP2	4
LYST-AS1	0
MIR1537	1
RNU6-968P	0
LINC03081	0
LINC02768	2
NID1	15998
ENSG00000235371	0
ENSG00000286142	0
GPR137B	777
ERO1B	521
RNU2-70P	0
ENSG00000237922	2
EDARADD	46
ENO1P1	0
LGALS8	1598
LGALS8-AS1	0
ENSG00000273058	2
ENSG00000230325	2
HEATR1	2398
ACTN2	64
MTR	8511
RPSAP21	8
RPL35P1	48
MT1HL1	0
ENSG00000288099	0
RYR2	416
RN7SKP195	0
MIR4428	0
ENSG00000252290	0
ENSG00000289628	4
ENSG00000237250	20
ZP4	2
ENSG00000243781	0
MTCO1P38	0
ENSG00000283166	0
ENSG00000283377	0
MTCYBP15	0
MTND6P15	0
MTND5P18	0
YWHAQP9	0
ENSG00000234464	0
ENSG00000232989	0
RNU6-725P	0
LINC01139	28
ENSG00000231877	0
KRT18P32	0
MIPEPP2	0
ENSG00000287177	0
ENSG00000227854	26
ENSG00000287589	0
ENSG00000259776	0
CHRM3	224
CHRM3-AS2	8
CHRM3-AS1	0
ENSG00000231979	0
ENSG00000215805	0
ENSG00000287102	0
RPS7P5	0
FMN2	113
ENSG00000228818	118
ADH5P3	2
ENSG00000233735	0
ENSG00000233519	2
GREM2	774
ENSG00000224359	0
ENSG00000226014	0
ENSG00000231440	0
ENSG00000228844	0
RNU5F-8P	0
ENSG00000234872	0
ENSG00000230015	2
ENSG00000226919	2
RGS7	0
THAP12P8	0
RFKP1	0
HNRNPA1P42	6
ENSG00000238085	0
MIR3123	0
RPL36P6	0
ENSG00000286496	0
ENSG00000287516	0
ENSG00000287738	0
FH	1851
KMO	22
OPN3	180
CHML	1809
ENSG00000287513	4
WDR64	0
ENSG00000288723	4
RPL6P3	48
EXO1	40
RPL23AP20	0
BECN2	0
CFL1P4	0
MAP1LC3C	27
TUBB8P6	0
ENSG00000277099	0
PLD5	38
ENSG00000272865	0
RN7SKP12	0
ENSG00000224525	0
ENSG00000226750	0
RPL10AP5	0
ENSG00000213690	2
ENSG00000270859	0
RSL24D1P4	0
ENSG00000270818	0
ENSG00000277704	0
ENSG00000230199	50
ENSG00000234116	0
ENSG00000291216	0
SEPTIN14P21	0
CICP21	0
ENSG00000253326	0
LINC01347	32
RNU6-747P	0
CEP170	3447
ENSG00000227230	3
ENSG00000232085	0
SDCCAG8	914
FCF1P7	3
MIR4677	0
AKT3	4456
ENSG00000236031	2
FABP7P1	0
ENSG00000232184	0
AKT3-IT1	1
LINC02774	0
ENSG00000289055	4
ZBTB18	618
ENSG00000279774	0
ENSG00000229960	0
ENSG00000286486	0
RN7SL148P	0
ENSG00000237759	0
ENSG00000287531	0
ENSG00000289439	9
C1orf100	1
ENSG00000240963	0
TGIF2P1	0
ADSS2	2228
CATSPERE	18
CYCSP5	0
DESI2	2892
ENSG00000232059	0
ENSG00000284188	0
ENSG00000282317	2
ENSG00000287601	6
COX20	30
HNRNPU	17084
ENSG00000273175	6
RN7SKP55	0
RNU6-947P	0
ENSG00000272195	6
EFCAB2	114
RNU6-1089P	0
RNU6-999P	0
ENSG00000223353	0
RNU1-132P	0
KIF26B	3128
KIF26B-AS1	0
DNAJC19P8	4
ENSG00000238224	0
ENSG00000231612	2
SMYD3	238
ENSG00000235096	0
SMYD3-AS1	0
CHCHD4P5	0
RNU6-1283P	0
SMYD3-IT1	7
ENSG00000227728	0
LINC01743	0
ENSG00000230813	0
ENSG00000229112	0
TFB2M	531
CNST	1555
ENSG00000225300	10
RPL7AP82	4
ENSG00000260698	0
ENSG00000235021	0
SCCPDH	1035
RPL35AP6	0
KIF28P	7
ENSG00000260855	8
LINC01341	1
ENSG00000235386	4
ENSG00000252011	0
AHCTF1	6594
ZNF695	27
ZNF670-ZNF695	0
ENSG00000236775	0
ZNF670	89
ENSG00000215796	0
ENSG00000228982	0
ZNF669	361
ENSG00000286747	25
LINC02897	18
FGFR3P6	0
ZNF124	134
ENSG00000224014	0
ENSG00000215795	0
ENSG00000259865	68
ENSG00000290124	3
ZNF731P	421
ENSG00000290683	62
MIR3916	0
RNA5SP82	5
ENSG00000232347	4
ENSG00000214144	16
VN1R17P	0
VN1R5	4
ENSG00000289566	5
ZNF496	1962
ZNF496-DT	337
ENSG00000289728	0
ENSG00000286216	10
NLRP3	32
OR2B11	0
OR2W5P	0
GCSAML	145
OR2C3	0
ENSG00000236817	0
OR2G2	0
OR2G3	0
OR14L1P	2
ENSG00000235749	0
OR3D1P	4
OR13G1	0
OR6F1	0
ENSG00000239395	0
OR14A2	0
OR14K1	0
OR1C1	0
OR9H1P	0
OR14A16	0
HSD17B7P1	0
OR6R1P	0
OR11L1	0
TRIM58	144
OR2W3	8
OR2T8	0
OR2AJ1	0
CLK3P2	0
ENSG00000289367	0
OR2X1P	0
OR2L8	0
OR2AK2	0
OR2L9P	0
ENSG00000290612	0
OR2L1P	0
OR2L6P	0
OR2L5	0
OR2L2	0
OR2L3	0
ENSG00000290608	0
OR2T32P	0
OR2L13	0
OR2M1P	0
OR2M5	0
OR2M2	0
OR2M3	0
OR2M4	0
OR2T33	0
OR2T12	0
OR2M7	0
OR14C36	0
OR2T4	0
OR2T6	0
OR2T1	0
OR2T7	0
OR2T2	0
OR2T3	0
ENSG00000229255	0
OR2T5	0
OR2AS2P	0
OR2G6	0
ENSG00000224521	0
OR2AS1P	0
OR2T29	0
OR2T34	0
OR2T10	0
ENSG00000271701	0
OR2T11	0
OR2T35	0
OR2T27	0
ENSG00000286015	0
OR14I1	0
LYPD9P	0
ENSG00000276520	0
AHCYP8	0
LYPD8	0
DPY19L4P1	2
SH3BP5L	723
MIR3124	0
ZNF672	829
ZNF692	430
ZNF692-DT	2
PGBD2	164
RNU6-1205P	0
RPL23AP25	15
FAM110C	78
ENSG00000227061	0
SH3YL1	1398
ACP1	3195
ALKAL2	6
ENSG00000228643	1
ENSG00000235779	8
ENSG00000277997	0
LINC01865	8
ENSG00000236856	0
ENSG00000226277	0
LINC01874	0
ENSG00000284452	0
LINC01875	0
ENSG00000233633	0
TMEM18	595
TMEM18-DT	1
ENSG00000280360	0
ENSG00000233970	0
ENSG00000227713	0
LINC01115	2
ENSG00000223751	58
ENSG00000231173	0
LINC01939	0
ENSG00000234796	0
SNTG2-AS1	6
SNTG2	0
ENSG00000235403	0
ENSG00000236665	0
ENSG00000233553	0
ENSG00000231482	1
TPO	0
ENSG00000228613	0
ENSG00000283766	0
ENSG00000203635	4
PXDN	19624
MYT1L	0
ENSG00000284600	2
ENSG00000232057	0
MYT1L-AS1	0
ENSG00000289941	0
ENSG00000290112	0
ENSG00000234929	0
ENSG00000289608	0
ENSG00000287583	0
ENSG00000237720	0
ENSG00000227364	0
ENSG00000288786	0
ENSG00000228391	0
LINC01250	0
ENSG00000236760	0
ENSG00000226649	0
EIPR1	210
EIPR1-IT1	2
TRAPPC12	969
TRAPPC12-AS1	48
ENSG00000271868	3
ADI1	584
ENSG00000235078	4
ENSG00000242282	0
ENSG00000286905	0
RNASEH1	1352
RNASEH1-DT	38
ENSG00000287126	144
RPS7	23671
COLEC11	79
ENSG00000237370	0
TMSB4XP2	124
ENSG00000289136	24
ALLC	0
GAPDHP48	0
ENSG00000224661	0
DCDC2C	6
LINC01304	0
ENSG00000229550	0
ENSG00000291325	0
NPM1P48	0
LINC01249	0
ENSG00000252238	0
RNU6-649P	0
ENSG00000289300	0
ENSG00000228585	0
ENSG00000232835	2
LINC01248	0
ENSG00000230090	0
SOX11	837
ENSG00000242540	4
ENSG00000236106	0
LINC01810	0
SILC1	10
MIR7158	0
ENSG00000234275	0
LINC01247	0
LINC01824	0
PIK3CDP1	0
MIR7515HG	0
ENSG00000286851	0
MIR7515	0
LINC00487	0
NRIR	0
CMPK2	68
RSAD2	22
ENSG00000271947	0
GRASLND	22
RNF144A	837
ENSG00000223884	8
RN7SKP112	0
LINC02973	3
ENSG00000213774	2
ENSG00000229727	2
RNU6ATAC37P	0
ENSG00000287119	0
ENSG00000230515	0
LINC01871	0
ENSG00000232979	0
ENSG00000229405	0
ENSG00000290050	0
ENSG00000290092	0
ENSG00000226506	0
LINC00298	10
ENSG00000286857	0
LINC00299	20
ENSG00000229740	0
ENSG00000289191	0
LINC01814	6
ENSG00000285591	4
ENSG00000231083	0
SNRPEP5	10
ID2-AS1	156
ID2	924
KIDINS220	4360
MBOAT2	1953
ENSG00000290023	0
HMGB1P25	0
RPL30P3	0
ENSG00000242136	0
ENSG00000261104	0
ENSG00000244310	0
ENSG00000240980	0
ASAP2	452
EIF1P7	178
ITGB1BP1	919
CPSF3	1057
IAH1	407
ADAM17	2728
ENSG00000239300	7
ENSG00000271855	0
YWHAQ	8156
ENSG00000240687	4
ENSG00000244260	0
RNU4-73P	0
ENSG00000240960	0
ENSG00000243491	2
TAF1B	709
ENSG00000269973	188
ENSG00000287305	4
GRHL1	497
ENSG00000289033	0
ENSG00000188525	4
ENSG00000260476	0
ENSG00000260077	194
KLF11	2219
ENSG00000271787	0
CYS1	58
ENSG00000233502	0
ENSG00000212558	0
RRM2	221
ENSG00000206647	0
MIR4261	1
RN7SL66P	0
ENSG00000285872	0
ENSG00000206898	0
HPCAL1	686
ODC1	5339
SNORA80B	4
ODC1-DT	46
NOL10	846
ENSG00000234818	2
RN7SL832P	0
ENSG00000236162	0
ATP6V1C2	28
RNU7-138P	0
ENSG00000272275	40
PDIA6	7047
RNU7-176P	0
LINC01954	4
ENSG00000232056	0
ENSG00000270488	0
KCNF1	24
RPL6P4	6
ENSG00000145063	4
C2orf50	6
SLC66A3	318
ROCK2	5481
RNU6-1081P	0
AIDAP1	16
PPIAP60	0
LINC03037	2
LINC00570	0
ENSG00000231403	0
ENSG00000285569	0
E2F6	833
GREB1	410
RNA5SP84	0
MIR4429	0
RNU2-13P	0
RN7SL674P	0
NTSR2	0
CDK8P1	0
ENSG00000276411	0
LPIN1	2264
ENSG00000228496	0
ENSG00000203643	0
ENSG00000230790	0
MIR548S	0
MIR3681HG	4
MIR4262	0
SNORD18	0
ENSG00000289856	0
MIR3681	0
ENSG00000290030	0
RNU6-843P	0
ENSG00000223360	0
ENSG00000286427	0
ENSG00000261117	0
TRIB2	742
MIR3125	4
ENSG00000225649	2
ENSG00000285876	0
ENSG00000229370	0
LINC00276	0
ENSG00000227718	0
RNU6-1288P	0
ENSG00000228505	0
LRATD1	175
ENSG00000287291	2
ENSG00000235127	0
NBAS	2955
RPS26P18	0
ENSG00000234022	0
DDX1	6473
ENSG00000224194	0
LINC01804	0
ENSG00000237326	0
RNU5E-7P	0
RPLP1P5	0
ENSG00000238371	0
MYCNOS	0
MYCNUT	0
MYCN	72
RN7SL104P	0
ENSG00000226764	0
GACAT3	0
ENSG00000236989	0
ENSG00000271315	0
ENSG00000251704	0
ENSG00000226041	0
ENSG00000228876	14
ENSG00000231266	0
ENSG00000285354	0
ENSG00000232444	0
ENSG00000224400	0
ENSG00000289364	0
ENSG00000237633	3
ENSG00000279663	0
CYRIA	900
ENSG00000223536	2
ENSG00000224604	0
LINC01866	0
RN7SKP168	0
ZFYVE9P2	0
PSMC1P10	2
RAD51AP2	10
VSNL1	163
SMC6	1649
GEN1	129
MSGN1	4
KCNS3	66
ENSG00000212455	0
ENSG00000287881	0
ENSG00000287849	0
ENSG00000260331	8
RDH14	483
NT5C1B-RDH14	0
NT5C1B	0
RNU6-1215P	0
ENSG00000224626	0
ENSG00000287284	0
LINC01376	31
MIR4757	0
OSR1	927
ENSG00000234597	0
LINC01808	0
ENSG00000235911	0
CISD1P1	0
LINC00954	17
TTC32	162
TTC32-DT	0
WDR35	256
WDR35-DT	2
MATN3	10
LAPTM4A	15747
LAPTM4A-DT	0
ENSG00000234378	4
RPS16P2	0
RN7SL140P	0
RNU6-961P	0
SDC1	1266
DRG1P1	4
RNU7-113P	0
PUM2	4880
SLC7A15P	0
RNA5SP86	0
ENSG00000290108	0
RHOB	3887
ENSG00000228950	2
ENSG00000227047	0
NDUFAF2P1	28
HS1BP3	594
ENSG00000269976	0
HS1BP3-IT1	0
RPS25P3	10
GDF7	689
ENSG00000270100	0
LDAH	520
LINC02850	0
ENSG00000261012	2
APOB	5642
ENSG00000280390	0
ENSG00000287956	0
TDRD15	0
ENSG00000271629	0
ENSG00000233005	0
ENSG00000231204	0
NUTF2P8	0
ENSG00000235537	4
ENSG00000228538	0
LINC01822	2
RN7SL117P	0
ENSG00000228999	0
ENSG00000223691	0
ENSG00000234189	0
RNA5SP87	0
LINC01830	0
LINC01884	0
RN7SKP27	0
ENSG00000232451	0
ENSG00000223530	0
ENSG00000233714	2
ENSG00000223634	0
LINC02923	0
KLHL29	574
ENSG00000224361	0
ENSG00000279526	0
ENSG00000283031	3
ATAD2B	797
PGAM1P6	2
RPS13P4	0
UBXN2A	2092
SDHCP3	6
RN7SL610P	0
MFSD2B	30
WDCP	284
RNU6-370P	0
FKBP1B	45
SF3B6	2757
FAM228B	172
TP53I3	60
PFN4	11
ENSG00000276087	4
ENSG00000232642	0
FAM228A	7
ENSG00000223754	0
ITSN2	1627
ENSG00000242628	7
ENSG00000251805	0
HMGN2P20	2
RPL36AP13	4
ENSG00000286829	0
NCOA1	3196
RNA5SP88	0
RNU6-936P	0
PTRHD1	150
CENPO	108
ADCY3	572
ENSG00000271936	13
DNAJC27	328
RPS13P5	0
SNORD14	0
DNAJC27-AS1	28
ENSG00000286645	0
EFR3B	152
RN7SL856P	0
SUCLA2P3	6
POMC	44
LINC01381	0
DNMT3A	2286
MIR1301	0
ENSG00000289567	0
ARNILA	4
DTNB	308
DTNB-AS1	0
ASXL2	2808
TPM3P7	0
PTGES3P2	6
ENSG00000218682	0
NDUFB4P4	0
KIF3C	630
UQCRHP2	22
TRMT112P6	10
RAB10	4273
RNU6-942P	0
RPS2P15	0
EMP2P1	0
SMARCE1P6	0
ENSG00000227133	0
PPIL1P1	0
GAREM2	343
HADHA	8782
HADHB	4752
ENSG00000286707	59
ADGRF3	9
SELENOI	2190
DRC1	4
OTOF	10
FAM166C	1
CIB4	0
ENSG00000225378	0
RPL37P11	0
KCNK3	1101
SLC35F6	2203
CENPA	32
CDKN2AIPNLP2	0
DPYSL5	10
ENSG00000230286	0
MAPRE3	679
MAPRE3-AS1	6
TMEM214	4441
AGBL5	1069
AGBL5-AS1	2
ENSG00000272056	8
AGBL5-IT1	9
ENSG00000272148	2
OST4	2260
EMILIN1	3272
KHK	11
CGREF1	6
ABHD1	16
PREB	1253
PRR30	0
TCF23	0
ENSG00000236099	0
SLC5A6	1244
ATRAID	1743
CAD	2071
SLC30A3	2
DNAJC5G	0
TRIM54	0
UCN	21
MPV17	819
GTF3C2	1109
GTF3C2-AS1	5
GTF3C2-AS2	203
EIF2B4	926
SNX17	2254
ZNF513	420
PPM1G	3349
FTH1P3	112
NRBP1	6371
KRTCAP3	24
IFT172	359
ENSG00000235267	0
RNU6-986P	0
FNDC4	190
GCKR	4
C2orf16	100
ZNF512	229
ENSG00000259080	0
CCDC121	18
GPN1	690
ENSG00000206731	0
SUPT7L	1030
SLC4A1AP	1062
LINC01460	3
ENSG00000289326	4
MRPL33	632
RBKS	20
BABAM2	555
MYG1P1	0
MIR4263	1
FAM133EP	8
ENSG00000277035	2
ENSG00000223522	6
RPL23AP34	0
FOSL2-AS1	40
FOSL2	6733
ENSG00000270640	0
ENSG00000270210	32
ENSG00000227938	0
PLB1	186
SNRPGP7	0
ENSG00000230730	0
RNA5SP89	0
PPP1CB-DT	40
PPP1CB	7557
SPDYA	1
ENSG00000273233	4
TRMT61B	139
WDR43	1704
SNORD92	0
SNORD53	1
SNORD53B	0
TOGARAM2	24
PCARE	12
ENSG00000229224	0
CLIP4	1130
ALK	56
ENSG00000286963	0
RN7SL516P	0
ENSG00000288553	2
ENSG00000230737	0
ENSG00000197644	0
ENSG00000233862	0
ENSG00000225943	0
YPEL5	4412
SNORA10B	0
H3P5	0
LBH	5614
ENSG00000287658	0
LINC01936	22
ENSG00000280154	0
LCLAT1	904
ENSG00000278908	0
CAPN13	36
ENSG00000230118	0
ENSG00000285984	0
GALNT14	2585
ENSG00000234579	0
CAPN14	18
RNA5SP90	0
EHD3	1087
RPL21P70	0
XDH	26
SRD5A2	0
ENSG00000228563	0
ENSG00000270422	0
LINC01946	0
KRT18P52	0
AK2P2	2
ENSG00000273165	0
MEMO1	59
DPY30	703
ENSG00000271228	2
ENSG00000288937	4
SPAST	1147
SLC30A6-DT	7
SLC30A6	2101
DDX50P1	8
RNU6-647P	0
NLRC4	73
ENSG00000289727	46
YIPF4	2161
ENSG00000272754	0
BIRC6	10721
BIRC6-AS1	0
ENSG00000276334	53
ENSG00000276517	34
MIR558	0
ENSG00000274159	4
BIRC6-AS2	2
ENSG00000279544	10
TTC27	495
MIR4765	0
LINC00486	0
ENSG00000236854	0
LTBP1	3027
H2ACP2	0
ENSG00000285577	0
RNA5SP91	0
RNA5SP92	0
MIR4430	0
RASGRP3	452
FAM98A	1800
ENSG00000286415	0
ATP6V0E1P3	0
HNRNPA1P61	0
LINC01320	4
MYADML	0
SLC25A5P2	0
LINC01318	0
ENSG00000285754	0
ENSG00000272027	0
ENSG00000232153	0
ENSG00000226994	0
RN7SL602P	0
ENSG00000237320	0
SMIM7P1	0
ENSG00000288535	0
MIR548AD	0
RNU6-1117P	0
ENSG00000229013	0
MRPL50P1	0
RPL21P36	0
CRIM1-DT	102
CRIM1	3682
ENSG00000273090	0
FEZ2	1753
RACK1P2	0
VIT	68
STRN	2133
ENSG00000279519	0
RNU6-577P	0
HEATR5B	1431
GPATCH11	662
EIF2AK2	4329
ARL14EPP1	0
SULT6B1	0
RPL31P16	0
CEBPZOS	920
CEBPZ	2956
ENSG00000272054	12
NDUFAF7	531
PRKD3	2579
PRKD3-DT	0
RNU6-939P	0
ENSG00000285925	0
QPCT	148
RNU6-1116P	0
ENSG00000287316	0
LINC03063	0
CDC42EP3-AS1	0
ENSG00000290100	0
CDC42EP3	1941
ENSG00000236572	0
ENSG00000225402	20
PIRAT1	6
RMDN2	64
RMDN2-AS1	5
CYP1B1	1496
CYP1B1-AS1	30
ENSG00000280276	0
ENSG00000229160	0
RNU6-951P	0
ENSG00000273006	0
ENSG00000227292	0
RPL7P12	0
GAPDHP25	0
ATL2	2752
ENSG00000288994	0
LINC02613	0
ENSG00000287313	0
LINC01883	0
RPLP0P6	2780
ENSG00000271443	0
HNRNPLL	1456
ENSG00000235586	2
GALM	887
ENSG00000232518	0
SRSF7	2993
GEMIN6	280
TTC39DP	0
NPLP1	0
DHX57	854
ASS1P2	0
ENSG00000225284	2
MORN2	98
RNU6-851P	0
ARHGEF33	6
RN7SL96P	0
ENSG00000269210	0
SOS1	4253
SOS1-IT1	0
RNU6-198P	0
HSPE1P13	4
CDKL4	0
MAP4K3	2069
ENSG00000252473	2
ENSG00000273035	4
MAP4K3-DT	458
ENSG00000289003	4
TMEM178A	154
THUMPD2	372
SLC8A1-AS1	6
ENSG00000235653	0
SLC8A1	492
ENSG00000289013	0
ENSG00000288992	0
ENSG00000287255	4
ENSG00000285898	2
ENSG00000287468	2
LINC01794	0
HNRNPA1P57	8
ENSG00000287145	0
LDHAP3	44
RPS12P4	2
LINC01913	2
RNU4-63P	0
LINC01914	2
LINC02898	6
ENSG00000226398	0
PKDCC	967
EML4-AS1	0
EML4	3011
COX7A2L	7321
ENSG00000221300	0
KCNG3	12
VDAC1P13	0
RPS13P3	16
MTA3	1991
ENSG00000215263	0
ENSG00000226523	0
RNU6-137P	4
OXER1	53
HAAO	102
ENSG00000288886	16
ENSG00000289082	24
FTOP1	13
CHORDC1P1	2
LINC01819	14
ENSG00000233978	0
RNU6-242P	0
LINC02580	6
ENSG00000286796	2
ENSG00000287387	1
ZFP36L2	2242
LINC01126	12
ENSG00000234936	14
THADA	1093
RNU6-958P	0
RN7SL531P	0
PLEKHH2	425
C1GALT1C1L	2
ENSG00000229695	2
RN7SKP66	0
DYNC2LI1	565
ABCG5	0
ABCG8	2
LRPPRC	9387
RNU6-1048P	0
RN7SL455P	0
ENSG00000288707	0
ENSG00000219391	4
RNU6-566P	0
PDSS1P2	0
PPM1B-DT	0
PPM1B	279
ENSG00000285542	0
ENSG00000289272	2
RPL12P19	2
SLC3A1	7
PREPL	2758
CAMKMT	88
LINC01833	12
ENSG00000278957	0
ENSG00000274520	0
ENSG00000277311	0
ENSG00000276229	0
ENSG00000277809	0
ENSG00000276048	0
ENSG00000274547	0
ENSG00000276670	0
SIX3-AS1	0
SIX3	5
ENSG00000225156	0
KRTCAP2P1	26
SIX2	16
ENSG00000231156	0
LINC01121	0
ENSG00000231054	0
ENSG00000286728	0
ENSG00000286519	0
SRBD1	613
RN7SL414P	0
PRKCE	643
PRKCE-AS1	0
RPL26P15	0
ENSG00000232696	0
ENSG00000231336	0
RPL36AP14	0
EPAS1	30984
LINC01820	0
LINC02583	0
ENSG00000284608	0
ENSG00000253515	0
RN7SL817P	0
TMEM247	0
ATP6V1E2	54
RHOQ	2478
RHOQ-AS1	10
PIGF	110
CRIPT	536
ENSG00000279254	6
LINC01118	2
SOCS5	930
LINC01119	12
ENSG00000226548	4
ENSG00000228925	22
MCFD2	12331
TTC7A	1142
ENSG00000272814	0
ENSG00000233845	1
STPG4	0
ENSG00000273269	0
ENSG00000225187	0
CALM2	8422
EPCAM-DT	19
ENSG00000226087	0
BCYRN1	10
EPCAM	3311
RN7SKP119	0
MIR559	0
MSH2	1434
KCNK12	86
MSH2-OT1	0
ENSG00000230979	354
MSH6	6962
NME2P2	0
RBISP5	0
FBXO11	3110
RPL36AP15	0
RPS27AP7	4
ENSG00000233230	6
ENSG00000230773	4
PPIAP62	0
VN1R18P	0
RN7SKP224	0
FOXN2	1108
RNU4-49P	0
PPP1R21-DT	0
PPP1R21	780
RNU6-282P	0
STON1	2527
STON1-GTF2A1L	0
GTF2A1L	0
ENSG00000279956	0
TPT1P11	0
LHCGR	0
ELOBP3	0
ENSG00000282890	0
CTBP2P5	0
FSHR	34
MIR548BA	0
ENSG00000282998	0
RNU6-439P	0
ENSG00000282828	0
RPL7P13	0
SNORA75	8
NRXN1	120
ENSG00000285548	0
MTCO1P42	0
ENSG00000283058	0
MIR8485	0
ENSG00000238165	10
ENSG00000286412	0
ENSG00000231918	46
ENSG00000287867	0
KNOP1P3	0
CRYGGP	0
ENSG00000230840	0
CCDC12P1	0
ENSG00000287344	0
ZNF863P	0
LINC01867	4
GGCTP3	0
ENSG00000236837	0
CRTC1P1	2
FTH1P6	0
MIR4431	0
ENSG00000228033	0
ENSG00000232604	0
ENSG00000232668	0
ENSG00000251942	0
ENSG00000223897	0
ASB3	531
RNU6-997P	0
CHAC2	4
ERLEC1	5647
MIR3682	1
GPR75	49
PSME4	4430
ACYP2	183
RPL21P30	0
HMGB1P31	12
ENSG00000241114	0
ENSG00000272156	6
ENSG00000289065	2
RNU7-172P	0
TSPYL6	16
C2orf73	4
SPTBN1	18881
SPTBN1-AS1	0
RPL23AP32	0
ENSG00000234943	0
ENSG00000289627	0
SPTBN1-AS2	38
EML6	60
EML6-AS1	0
ENSG00000285519	1
RNU7-81P	0
RTN4	13179
RNU6-433P	0
ENSG00000290071	0
CLHC1	124
ENSG00000203327	6
CDPF1P1	9
RPS27A	23317
ENSG00000289606	2
MTIF2	1102
PRORSD1P	28
ENSG00000240401	15
CCDC88A	2917
BTF3P5	14
RNU6-775P	0
RNU6-221P	0
RNU6-634P	0
CFAP36	962
PPP4R3B	2860
ENSG00000212175	1
PPP4R3B-DT	0
PNPT1	752
EFEMP1	1592
RN7SKP208	0
ENSG00000272180	0
MIR217HG	0
MIR217	0
MIR216A	0
MIR216B	0
LINC01813	0
ENSG00000271894	0
ENSG00000233251	6
CCDC85A	12
RNA5SP93	0
PPIAP63	0
EIF2S2P7	0
ENSG00000285755	2
ENSG00000270569	0
ENSG00000212168	0
ACTG1P22	0
VRK2	1019
ENSG00000287875	1
FANCL	702
ENSG00000273063	0
EIF3FP3	238
LINC01795	0
LINC01122	1
ENSG00000289529	0
ENSG00000231043	119
ENSG00000285673	0
LINC01793	0
ENSG00000271955	0
ENSG00000233891	0
ENSG00000231815	0
ENSG00000270447	0
RNU6-508P	0
RNA5SP94	0
ENSG00000286604	0
ENSG00000285611	0
MIR4432HG	0
ENSG00000287640	0
RNU1-32P	0
MIR4432	0
BCL11A	418
ENSG00000233953	0
RN7SL361P	0
IFITM3P9	0
RPL26P13	0
RNU6-612P	0
ATP1B3P1	22
PAPOLG	1055
REL-DT	0
RN7SL632P	0
RPL21P33	0
REL	1355
RNU4-51P	0
ENSG00000267520	0
NONOP2	42
RPS12P3	32
PUS10	238
RNA5SP95	0
PEX13	1357
SANBR	210
ENSG00000274769	1
C2orf74-DT	244
C2orf74	28
C2orf74-AS1	2
AHSA2P	941
USP34	9157
ENSG00000273302	0
BNIP3P45	0
ENSG00000234624	0
SNORA70B	0
USP34-DT	5
XPO1	10700
ENSG00000285857	14
ENSG00000271243	0
RPS29P10	0
RNU6-1145P	0
ENSG00000213486	0
ENSG00000289410	0
ENSG00000289855	2
RPS24P7	0
ENSG00000229831	2
FAM161A	146
ENSG00000289247	0
RPL31P30	0
ENSG00000277498	0
CCT4	8005
ENSG00000236498	0
ENSG00000286360	15
COMMD1	223
ENSG00000229839	0
RPSAP26	0
ENSG00000271657	0
B3GNT2	1756
MIR5192	0
RN7SL51P	0
ENSG00000228541	8
ENSG00000270335	0
RN7SL18P	0
TMEM17	30
RPL37P13	2
RPL21P37	34
ENSG00000226622	0
PSAT1P2	0
RSL24D1P2	0
EHBP1	1134
ENSG00000286524	0
ENSG00000226605	0
RPS20P9	0
EHBP1-AS1	8
OTX1	26
ENSG00000270437	0
ENSG00000286480	0
RPL27P5	0
DBIL5P2	0
WDPCP	200
MTFR2P1	0
ENSG00000279485	0
MDH1	2818
PRELID1P6	106
RPS4XP5	0
RPL27P6	0
CSP1	0
HNRNPA1P66	0
ENSG00000289943	4
UGP2	5208
ENSG00000251775	0
VPS54	2311
ENSG00000228079	2
PELI1	2722
ENSG00000225889	98
LINC00309	0
ENSG00000270354	0
ENSG00000288932	0
ENSG00000290118	0
ENSG00000238012	0
ENSG00000289176	0
ENSG00000238201	0
MIR4433B	0
MIR4433A	0
RPL23AP37	16
LGALSL-DT	0
ENSG00000237217	2
LGALSL	970
LINC01805	0
AFTPH-DT	16
AFTPH	1455
MIR4434	0
RNU6-100P	4
LINC02579	0
SERTAD2	2832
ENSG00000226756	4
RPS10P9	14
ENSG00000288986	3
RN7SL341P	0
ENSG00000287123	0
LINC01800	0
LINC02245	21
RN7SL211P	0
RPL11P1	4
SLC1A4	109
RNU6-548P	0
LINC02576	3
CEP68	477
RAB1A	9883
