# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "16" "-p" "-t" "exon" "-g" "gene_name" "-a" "/home/alexto22/00_reference/GRCh38.p14_DNA_primary_assembly_index/gencode.v44.primary_assembly.annotation.gtf" "-o" "./featurecounts/b1s_sorted_featurecounts.txt" "./bam_sorted/b1s_sorted.bam" 
Geneid	./bam_sorted/b1s_sorted.bam
SCGB3A1	10
FLT4	382
ENSG00000251352	0
LINC02222	0
OR2AI1P	0
RNU1-17P	0
OR2Y1	0
MGAT1	11772
ENSG00000280161	12
HEIH	221
LINC00847	220
ENSG00000286128	0
ZFP62	1824
BTNL8	15
RPS29P12	0
ENSG00000249287	0
ENSG00000248761	0
ARPP19P1	24
BTNL3	65
RNU6-1036P	0
BTNL9	32
MIR8089	0
ENSG00000241870	0
FOXO1B	10
ENSG00000248560	4
OR2V1	0
OR2V2	0
LINC01962	2
TRIM7-AS2	2
TRIM7	16
TRIM7-AS1	10
ENSG00000248514	4
ENSG00000286644	0
TRIM41	1511
MIR4638	0
ENSG00000247049	0
RACK1	53600
SNORD96A	0
SNORD95	0
CTC-338M12.4	40
TRIM52	353
TRIM52-AS1	171
ENSG00000286310	0
ENSG00000248103	121
ENSG00000274525	41
RNU6-705P	1
ENSG00000238035	53
CICP15	0
ENSG00000291218	0
SEPTIN14P5	0
OR4F3	0
WBP1LP4	0
RPL23AP45	0
WBP1LP12	0
OR4F1P	0
SEPTIN14P6	10
ANKRD18FP	0
LINC03066	0
ENSG00000285578	0
ENSG00000205653	0
ENSG00000287265	12
DUSP22	2233
IRF4	134
ENSG00000286364	0
EXOC2	3356
ENSG00000230433	0
HUS1B	13
MARK2P18	0
ENSG00000271727	2
ENSG00000272463	18
ENSG00000287293	0
ENSG00000271911	0
ENSG00000272485	0
ENSG00000276687	0
LINC01622	10
ENSG00000270937	0
ENSG00000176515	0
ENSG00000286324	0
ENSG00000289842	0
FOXQ1	294
LINC01394	0
FOXF2-DT	0
FOXF2	161
MIR6720	0
RN7SL352P	0
ENSG00000218027	3
ENSG00000272279	0
FOXCUT	6
FOXC1	236
GMDS	652
ENSG00000285603	0
GMDS-DT	194
HMGN2P28	3
ENSG00000286512	0
ENSG00000272465	8
ENSG00000287903	0
ENSG00000280423	0
LINC02521	0
LINC01600	0
MYLK4	134
WRNIP1	2178
SERPINB1	2567
SERPINB9P1	96
MIR4645	0
SERPINB9	15303
ENSG00000232999	0
ENSG00000228365	0
SERPINB6	6171
LINC01011	64
NQO2	1169
NQO2-AS1	4
HTATSF1P2	30
ENSG00000288612	22
ENSG00000274855	0
FAM136BP	0
SERPINB8P1	0
ENSG00000229282	6
RIPK1	3767
ENSG00000272277	6
RNA5SP201	0
BPHL	447
ENSG00000228170	0
TUBB2A	2088
TUBB2BP1	33
LINC02525	36
TUBB2B	2335
ENSG00000288840	4
PSMG4	267
SLC22A23	2048
ENSG00000272320	16
ENSG00000228793	44
ENSG00000270477	0
PXDC1	2814
ENSG00000270504	763
ENSG00000219992	22
ENSG00000238158	0
ENSG00000233068	0
FAM50B	78
ENSG00000260604	72
ENSG00000218472	0
ENSG00000217135	0
TDGF1P4	0
GLRX3P2	26
ENSG00000279926	10
ENSG00000288904	18
ENSG00000272248	2
ENSG00000230648	2
PRPF4B	6740
FAM217A	0
TEX56P	0
ECI2	1519
ENSG00000254821	0
ECI2-DT	12
ENSG00000237716	0
ENSG00000216307	0
ENSG00000285424	14
ENSG00000231811	189
ENSG00000287761	0
RNA5SP202	0
ENSG00000285694	0
LINC02533	5
ENSG00000270695	0
ENSG00000260673	0
KU-MEL-3	0
PSMC1P11	0
CDYL	3658
ENSG00000284823	1
CDYL-AS1	0
ENSG00000217030	0
RPP40	317
LYRM4-AS1	145
ENSG00000271978	28
ENSG00000220685	26
ENSG00000288548	0
PPP1R3G	158
LYRM4	978
MIR3691	0
FARS2	440
ENSG00000220446	0
FARS2-AS1	2
HNRNPA1P37	10
ENSG00000270174	2
ENSG00000217239	124
ENSG00000216360	2
ENSG00000233064	0
RN7SL221P	4
PKMP5	0
NRN1	272
F13A1	27668
MIR7853	0
MIR5683	0
LY86-AS1	21
SNAPC5P1	0
ENSG00000285717	0
CNN3P1	0
LY86	752
ENSG00000261211	69
ENSG00000279368	0
ENSG00000226281	133
ENSG00000287497	6
ENSG00000288046	33
ENSG00000224532	0
BTF3P7	98
ENSG00000288860	0
ENSG00000223342	0
RN7SL554P	0
ENSG00000203498	0
RREB1	5856
ENSG00000225092	6
ENSG00000287002	0
ENSG00000285771	0
SSR1	17176
ENSG00000238221	0
CAGE1	9
ENSG00000219375	0
ENSG00000220472	250
ENSG00000230570	0
RIOK1	1728
HNRNPLP1	30
ENSG00000219993	0
ENSG00000234115	14
DSP-AS1	349
DSP	53082
SNRNP48	1162
RPL29P1	0
BMP6	190
TXNDC5	128
BLOC1S5-TXNDC5	0
ENSG00000217746	0
PIP5K1P1	2
BLOC1S5	1206
EEF1E1-BLOC1S5	0
EEF1E1	195
ENSG00000232234	2
ENSG00000285216	0
ENSG00000234763	0
SLC35B3	2782
HULC	88
ENSG00000276019	0
ENSG00000225775	0
OFCC1	35
RPL7AP36	0
RPL21P62	50
RNU6ATAC21P	0
ENSG00000216781	0
TFAP2A	3680
TFAP2A-AS2	52
TFAP2A-AS1	23
ENSG00000228478	0
ENSG00000285759	0
LINC00518	0
MIR5689HG	0
MIR5689	0
MRPL48P1	0
LINC02522	0
GCNT2	2809
ENSG00000237685	6
ENSG00000216359	0
RPL21P63	34
GCNT2P1	0
ENSG00000285763	26
C6orf52	29
PAK1IP1	1028
TMEM14C	3242
TMEM14B-DT	4
TMEM14B	1339
ENSG00000272162	0
RNA5SP203	0
MAK	14
GCM2	4
ENSG00000235051	0
SYCP2L	79
ELOVL2	2284
ENSG00000274541	0
ELOVL2-AS1	54
SMIM13	2112
ERVFRD-1	252
ENSG00000271245	0
ENSG00000247925	4
NEDD9	3352
ENSG00000287920	16
ENSG00000290062	0
ENSG00000242753	0
ENSG00000233656	1
RNU1-64P	0
THAP12P5	0
TMEM170B	1586
ENSG00000271897	0
ENSG00000207419	0
ADTRP	496
ENSG00000287593	25
ENSG00000234427	0
AMD1P4	0
ENSG00000225102	0
ENSG00000229896	1
HIVEP1	3289
EDN1	180
SUMO2P12	0
RN7SKP293	0
RPL15P3	492
LINC02530	0
PHACTR1	849
RNU1-11P	0
ENSG00000215022	42
TBC1D7	850
ENSG00000272379	0
ENSG00000289257	0
GFOD1	488
GFOD1-AS1	0
RPS4XP7	4
RN7SKP204	0
SIRT5	875
ENSG00000261071	0
NOL7	3151
RANBP9	3495
ENSG00000286316	0
MCUR1	3200
ENSG00000272209	3
RNF182	124
MRPL35P1	0
ENSG00000233981	0
CD83	2170
ENSG00000285639	0
RNU7-133P	0
ENSG00000286281	2
ENSG00000230631	0
LINC01108	183
ENSG00000237346	14
ENSG00000234540	0
ENSG00000286277	12
ENSG00000229646	0
ENSG00000289958	2
RNU6-793P	0
ENSG00000234261	62
RPL6P17	4
RN7SL332P	0
JARID2-DT	16
JARID2	6188
JARID2-AS1	4
RNU6-522P	0
RNU6-645P	0
DTNBP1	1209
ENSG00000287626	26
ENSG00000289953	0
ARPC3P5	32
LINC02543	0
ENSG00000274212	0
MDH1P2	0
MYLIP	4596
MIR4639	0
ENSG00000218073	2
ENSG00000217078	2
MRPL42P2	0
RNU6-1114P	0
GMPR	786
ENSG00000282024	122
ATXN1	3271
ENSG00000288708	0
ATXN1-AS1	64
ENSG00000289863	0
ENSG00000272341	119
ENSG00000287347	2
ENSG00000286631	2
ENSG00000287359	0
STMND1	4
ENSG00000287559	0
ENSG00000288812	0
RBM24	56
ENSG00000219314	0
CAP2	851
RPL7P26	130
SUMO2P13	2
ENSG00000286885	7
FAM8A1	3574
NUP153	6456
RNU6-190P	0
NUP153-AS1	11
RNA5SP204	0
KIF13A	3698
ENSG00000220920	3
NHLRC1	98
TPMT	1496
KDM1B	1322
DEK	9025
ENSG00000289097	0
ENSG00000278102	0
RNU6-263P	0
DDX18P3	10
IMPDH1P9	0
RNF144B	459
MIR548A1HG	0
MIR548A1	0
RPL21P61	0
ENSG00000231662	0
LNC-LBCS	19
RPL5P20	0
RNA5SP205	0
KRT18P38	26
UQCRFS1P3	0
RNU6-801P	0
ID4	917
ENSG00000287138	0
RPL29P17	6
MBOAT1	675
ENSG00000227803	0
ENSG00000287614	0
ENSG00000286590	0
ENSG00000287483	0
ENSG00000289981	20
E2F3	1958
RN7SL128P	6
E2F3-IT1	4
RNU6-141P	0
CDKAL1	1156
RPL36AP25	0
ENSG00000233848	0
RNU6-150P	0
ENSG00000287404	0
ENSG00000227089	0
ENSG00000286368	0
LINC00581	0
ENSG00000231754	0
ENSG00000283480	0
SOX4	7936
BOLA2P3	0
CASC15	289
ENSG00000280443	0
RN7SKP240	0
NBAT1	16
ENSG00000219404	0
PRL	2
HDGFL1	4
ENSG00000228772	0
ENSG00000286954	0
ENSG00000233358	0
RPL6P18	0
RNU6-1060P	0
ENSG00000235743	0
ENSG00000289368	0
ENSG00000219453	0
ENSG00000290589	0
ENSG00000278128	0
SPTLC1P2	0
ENSG00000220748	0
HNRNPA1P58	0
NRSN1	10
ENSG00000251830	0
DCDC2	450
KAAG1	0
RNU6-391P	0
MRS2	2985
GPLD1	104
ALDH5A1	775
KIAA0319	162
KRT8P43	2
TDP2	4789
ACOT13	1113
ENSG00000272345	11
C6orf62	12734
ENSG00000272402	12
ENSG00000288851	0
LINC02828	1
ENSG00000218806	0
GMNN	1710
ARMH2	0
ENSG00000282804	0
RIPOR2	1884
ENSG00000288887	0
MTCO2P33	0
PPIAP29	232
ENSG00000286633	0
ASS1P1	20
RN7SL334P	0
ENSG00000229313	0
ENSG00000223623	0
CMAHP	95
ENSG00000285801	0
ENSG00000219682	30
ENSG00000262400	0
ENSG00000217805	0
ENSG00000219681	0
KATNBL1P5	0
RPL21P68	0
ENSG00000213972	0
CARMIL1	3316
RNU6-987P	0
ENSG00000286933	0
SCGN	80
ENSG00000290217	0
PRELID1P2	0
H2AC1	0
H2BC1	0
H2BC2P	0
ENSG00000291193	0
H2AC2P	0
SLC17A4	199
SLC17A1	48
SLC17A3	36
H2AC3P	0
H2BP5	0
SLC17A2	16
TRIM38	5163
ENSG00000272558	0
LINC02980	56
ENSG00000272810	0
H3P26	0
H1-1	0
H3C1	4
H4C1	10
H4C2	0
H3C2	4
H2AC4	2
H2BC3	0
H2AC5P	0
H3C3	0
H1-2	818
H2BC4	31
HFE	1044
H4C3	32
H1-6	0
ENSG00000291336	0
H2AC6	1593
H1-4	10
ENSG00000291338	4
ENSG00000289117	0
H2BC5	873
ENSG00000283064	32
LARP1P1	0
H2BC6	176
H4C4	5
H1-12P	3
ENSG00000282988	18
H3C4	0
H2AC7	0
H2BC7	20
ENSG00000217275	0
H4C5	9
H2BC8	79
H2AC8	38
H3C5P	2
H3C6	166
H2AC9P	2
H1-3	19
H4C6	0
H4C7	0
H3C7	2
H2BC9	44
H3C8	18
ENSG00000290789	0
H2AC10P	0
H2BC10	9
H4C8	109
ENSG00000289447	0
H3C9P	0
ENSG00000287050	0
BTN3A2	2317
BTN2A2	808
BTN3A1	1830
BTN2A3P	234
BTN3A3	584
BTN2A1	2960
ENSG00000290055	0
BTN1A1P1	0
BTN1A1	33
RNU6-502P	0
HCG11	1230
HMGN4	3850
ENSG00000284607	0
ABT1	1728
ENSG00000275846	12
ENSG00000271071	2
ZNF322	1347
ENSG00000285571	3
ENSG00000261584	2
ENSG00000291342	0
GUSBP2	34
POM121L6P	0
LINC00240	10
LARRPM	16
ENSG00000272312	0
VN1R12P	0
VN1R13P	0
VN1R11P	0
RNU2-62P	0
ENSG00000272468	31
H2BC11	87
H2AC11	40
ENSG00000290032	756
H4C9	38
H2BC12	1224
H2AC12	2
MIR3143	0
ENSG00000290009	2
RPL10P2	0
PRSS16	774
ENSG00000270935	0
POM121L2	15
VN1R10P	0
ENSG00000291112	381
ZNF204P	0
ZNF391	1138
ENSG00000271755	24
MCFD2P1	4
ZNF184	680
ENSG00000285849	4
ENSG00000286652	18
ENSG00000285703	0
ENSG00000278332	0
ENSG00000270666	0
HNRNPA1P1	2
CD83P1	0
RNU6-471P	0
RPL8P1	0
ENSG00000287674	0
LINC01012	106
GPR89P	0
ENSG00000287252	45
RSL24D1P1	12
H4C10P	0
H2BC13	14
H2AC13	21
H3C10	104
H2AC14	0
H2BC14	2
H4C11	0
H4C12	8
H2AC15	9
H2BC15	293
H2BC16P	2
H2AC16	32
H1-5	0
H3C11	0
H4C13	0
H3C12	8
H2AC17	4
H2BC17	34
RNU7-26P	0
OR2B2	0
OR2W6P	0
OR2B6	7
RPLP2P1	0
OR2W4P	0
IQCB2P	10
ZSCAN16-AS1	122
OR2W2P	0
OR2B7P	0
OR2B8P	0
OR1F12P	0
ENSG00000272009	0
ZNF165	508
ENSG00000291008	36
ZSCAN12P1	0
ZSCAN16	119
ENSG00000290891	4
ZNF602P	0
ENSG00000261839	4
ZKSCAN8	3192
ZKSCAN8P1	27
ENSG00000280107	8
ZNF603P	0
ZKSCAN8P2	0
TOB2P1	13
ZSCAN9	521
ZKSCAN4	720
NKAPL	24
ZSCAN26	692
ENSG00000276302	0
PGBD1	414
ENSG00000273712	0
SMIM15P2	0
ZSCAN31	145
ENSG00000289467	0
ENSG00000290051	4
ZKSCAN3	534
ZSCAN12	1177
RNU2-45P	0
ZSCAN23	72
COX11P1	0
OR2E1P	0
ENSG00000287804	40
ENSG00000286819	7
GPX6	0
GPX5	28
SCAND3	482
ZBED9-AS1	0
ENSG00000271440	0
ENSG00000287279	6
LINC00533	0
RPSAP2	2
NOP56P1	28
ENSG00000225173	22
LINC01623	0
RPL13P	0
ZNF90P2	0
HCG14	4
TRIM27	3895
RNU6-930P	0
LINC01556	2
KRT18P1	42
RN7SL471P	38
HCG15	17
ENSG00000244349	15
ZNF311	137
OR2AD1P	0
OR2W1-AS1	0
OR2W1	0
OR2P1P	0
SAR1AP1	0
OR2B3	0
OR2J1	0
OR2J3	0
ENSG00000227206	0
ENSG00000290479	0
OR2N1P	0
ENSG00000284656	0
OR2J2	0
OR2J4P	0
ENSG00000290478	0
OR2H4P	0
LINC03003	0
OR2G1P	0
OR2U1P	0
OR2U2P	0
OR14J1	0
DDX6P1	0
OR5V1	0
OR12D3	0
OR12D2	0
OR12D1	0
OR11A1	0
OR10C1	0
ENSG00000277881	0
OR2H1	0
UBDP1	0
MAS1LP1	0
ENSG00000289203	4
MAS1L	0
RPS17P1	0
LINC02829	13
LINC01015	0
GPR53P	0
OR2I1P	146
UBD	0
GABBR1	1710
OR2H5P	0
TMEM183AP1	0
SNORD32B	0
RPL13AP	0
OR2H2	0
SUMO2P1	178
MOG	28
ZFP57	20
ZDHHC20P1	0
HLA-F	771
ENSG00000225864	0
HLA-F-AS1	0
RPL23AP1	0
MICE	14
HCG9P5	0
IFITM4P	0
ENSG00000272236	0
ENSG00000285761	4
ENSG00000270896	0
HLA-V	60
HCG4	0
HLA-P	0
RPL7AP7	0
MICG	0
HLA-G	140
HCG4P8	0
ENSG00000290870	20
ENSG00000285799	0
HCP5B	2
ENSG00000230521	9
HLA-H	336
HLA-T	0
DDX39BP1	0
MCCD1P1	0
HCG4B	13
HLA-K	92
HLA-U	0
HLA-A	20485
ENSG00000227766	0
HLA-W	0
MICD	0
HCG9	0
POLR1HASP	159
DDX39BP2	2
MCCD1P2	0
ENSG00000290574	0
ENSG00000237669	9
HLA-J	0
ETF1P1	16
ENSG00000278104	0
ENSG00000275856	0
POLR1H	341
ENSG00000278773	0
PPP1R11	3234
RNF39	46
TRIM31	29
TRIM31-AS1	0
ENSG00000252228	0
TRIM40	6
TRIM10	8
TRIM15	22
TRIM26	3964
PAIP1P1	24
HCG17	6
TRIM26BP	0
HLA-L	207
ENSG00000280128	360
HCG18	1271
TRIM39	537
TRIM39-RPP21	0
RPP21	5
HLA-N	0
ENSG00000224486	0
UBQLN1P1	0
MICC	0
ENSG00000286301	12
ENSG00000288805	0
TMPOP1	2
SUCLA2P1	10
RANP1	160
HLA-E	29044
LINC02569	8
GNL1	3181
PRR3	1186
ENSG00000290047	0
ABCF1	6199
MIR877	0
PPP1R10	5561
MRPS18B	2715
ATAT1	550
PTMAP1	14
C6orf136	434
DHX16	2028
PPP1R18	5924
NRM	1170
RPL7P4	6
MDC1	2258
MDC1-AS1	0
TUBB	42123
ENSG00000272540	16
FLOT1	7890
IER3-AS1	11
IER3	821
HCG20	0
RN7SL353P	0
LINC00243	10
LINC02570	26
RN7SKP186	0
DDR1-DT	2
DDR1	10138
MIR4640	0
GTF2H4	4
ENSG00000288473	0
VARS2	11
SFTA2	0
MUCL3	4
HCG21	0
NAPGP2	0
MUC21	4
MUC22	0
HCG22	4
RNU6-1133P	0
C6orf15	0
PSORS1C1	9
CDSN	4
PSORS1C2	27
POLR2LP1	0
CCHCR1	736
TCF19	1044
POU5F1	3589
PSORS1C3	0
ENSG00000272501	19
HCG27	2
ENSG00000271821	0
ENSG00000255726	0
ENSG00000255899	0
HLA-C	37578
ENSG00000288813	8
USP8P1	20
RPL3P2	584
WASF5P	0
LINC02571	0
ENSG00000229836	0
HLA-B	42945
MIR6891	0
ENSG00000271581	0
DHFRP2	0
ENSG00000285647	0
RNU6-283P	0
FGFR3P1	0
ZDHHC20P2	0
HLA-S	1
ENSG00000272221	77
MICA	731
ENSG00000288587	0
LINC01149	0
ENSG00000233902	0
HCP5	480
MICB-DT	10
MICB	603
ENSG00000256851	2
PPIAP9	256
RPL15P4	0
MCCD1	0
DDX39B	2403
ATP6V1G2-DDX39B	0
SNORD117	0
SNORD84	0
DDX39B-AS1	12
ATP6V1G2	22
NFKBIL1	718
ENSG00000289406	6
LTA	8
TNF	130
LTB	30
LST1	649
NCR3	4
UQCRHP1	0
AIF1	2696
ENSG00000289375	6
PRRC2A	17477
ENSG00000291302	0
SNORA38	0
ENSG00000289282	0
MIR6832	4
BAG6	11623
APOM	556
C6orf47	1069
C6orf47-AS1	0
GPANK1	834
CSNK2B	49
ENSG00000263020	0
LY6G5B	54
LY6G5C	39
ABHD16A	32
ENSG00000204422	0
MIR4646	0
LY6G6F	0
LY6G6F-LY6G6D	0
LY6G6E	0
LY6G6D	0
MPIG6B	36
LY6G6C	5
DDAH2	1921
CLIC1	17066
MSH5	51
MSH5-SAPCD1	0
RNU6-850P	3
SAPCD1	4
SAPCD1-AS1	5
VWA7	54
VARS1	3111
LSM2	1156
HSPA1L	182
HSPA1A	3571
ENSG00000289637	2
ENSG00000289829	25
HSPA1B	2271
ENSG00000285565	0
SNHG32	1214
SNORD48	0
SNORD52	0
NEU1	8170
SLC44A4	1120
EHMT2-AS1	8
EHMT2	2815
C2	779
ZBTB12	512
ENSG00000244255	0
C2-AS1	6
CFB	121
NELFE	3022
MIR1236	0
SKIC2	2511
DXO	487
STK19	293
C4A	254
C4A-AS1	1
ENSG00000290788	2
CYP21A1P	0
TNXA	17
STK19B	1
C4B	329
C4B-AS1	1
CYP21A2	4
TNXB	716
RNA5SP206	0
ENSG00000284829	0
ENSG00000286974	38
ATF6B	2861
FKBPL	290
PRRT1	78
ENSG00000285085	0
ENSG00000284954	3
PPT2	483
PPT2-EGFL8	7
EGFL8	18
AGPAT1	2632
MIR6721	0
RNF5	2206
MIR6833	0
AGER	297
ENSG00000273333	0
PBX2	9369
GPSM3	2416
NOTCH4	423
TSBP1-AS1	62
TSBP1	4
HNRNPA1P2	2
RNU6-603P	0
BTNL2	39
HLA-DRA	496
HLA-DRB9	2
HLA-DRB5	16
RNU1-61P	0
HLA-DRB6	2
HLA-DRB1	361
HLA-DQA1	24
HLA-DQB1	587
HLA-DQB1-AS1	9
MTCO3P1	0
ENSG00000232080	0
HLA-DQB3	0
HLA-DQA2	2
MIR3135B	0
HLA-DQB2	16
HLA-DOB	15
ENSG00000250264	0
TAP2	883
PSMB8	2229
PSMB8-AS1	44
PSMB9	656
TAP1	4831
PPP1R2P1	10
ENSG00000289559	4
ENSG00000289047	1123
HLA-Z	0
HLA-DMB	298
ENSG00000248993	0
HLA-DMA	462
BRD2	12809
ENSG00000223837	1
ENSG00000263756	0
HLA-DOA	230
HLA-DPA1	742
HLA-DPB1	757
RPL32P1	0
HLA-DPA2	0
COL11A2P1	0
ENSG00000291111	44
HLA-DPB2	13
HLA-DPA3	5
HCG24	0
COL11A2	232
RXRB	2003
RNY4P10	9
SLC39A7	9947
HSD17B8	132
ENSG00000288751	4
MIR219A1	0
RING1	1424
ZNF70P1	0
HTATSF1P1	0
ENSG00000272217	26
ENSG00000289975	17
HCG25	37
VPS52	1705
RPS18	52121
B3GALT4	274
WDR46	2168
MIR6873	0
PFDN6	1172
MIR6834	0
RGL2	3688
ENSG00000289100	4
TAPBP	5943
ZBTB22	1343
DAXX	2148
ENSG00000285064	0
SMIM40	0
MYL12BP3	0
LYPLA2P1	36
RPL35AP4	0
KIFC1	1206
RPL12P1	0
PHF1	2982
CUTA	3855
SYNGAP1	2843
SYNGAP1-AS1	0
MIR5004	0
ZBTB9	843
GGNBP1	2
RN7SL26P	0
BAK1	1312
LINC00336	6
ITPR3	4005
UQCC2	1208
MIR3934	0
IP6K3	302
LEMD2	3732
MLN	2
ENSG00000287089	0
LINC01016	0
ENSG00000271362	0
ENSG00000233183	0
MIR7159	0
MIR1275	0
GRM4	174
KRT18P9	0
CYCSP55	6
ENSG00000288879	0
HMGA1	13673
MIR6835	2
SMIM29	493
ENSG00000225339	10
RPL35P2	0
NUDT3	98
RPS10-NUDT3	0
RPS10	28
PACSIN1	90
SPDEF	10
IFITM3P3	25
ILRUN	8533
RPL7P25	0
RN7SL200P	0
ENSG00000220643	0
ILRUN-AS1	52
ENSG00000186328	0
ENSG00000217130	136
SNRPC	3677
BLTP3A	3826
RNY3P15	0
TAF11	2167
ANKS1A	13432
HSPE1P11	6
ENSG00000286550	48
ENSG00000273870	13
TCP11	0
SCUBE3	12966
SCUBE3-AS1	26
ZNF76	1183
ENSG00000217004	0
DEF6	744
PPARD	2304
MKRN6P	5
FANCE	422
RPL10A	27881
MIR7111	3
TEAD3	3740
TULP1	37
ENSG00000228559	2
ENSG00000219023	286
ENSG00000289456	11
FKBP5	1350
RPL36P9	0
ENSG00000287458	0
ENSG00000212579	0
MIR5690	4
ENSG00000232909	20
ARMC12	28
ENSG00000288747	0
ENSG00000220734	0
CLPSL2	0
CLPSL1	4
CLPS	0
LHFPL5	54
SRPK1	3125
SLC26A8	11
DPRXP2	0
MAPK14	6620
ENSG00000237719	16
MAPK13	6565
BRPF3-AS1	28
BRPF3	6033
PNPLA1	114
BNIP5	56
ETV7	331
ETV7-AS1	0
PXT1	4
KCTD20	9989
RN7SL502P	4
STK38	5774
RN7SL748P	0
SRSF3	11497
MIR3925	0
RNU1-88P	0
PANDAR	0
LAP3P2	0
CDKN1A	12861
DINOL	2
RAB44	156
ENSG00000220349	4
CPNE5	91
ENSG00000285888	0
ENSG00000287891	0
PPIL1	2124
C6orf89	7255
ENSG00000232598	0
PI16	12
MTCH1	12243
FGD2	1146
COX6A1P2	100
RPL12P2	7
PIM1	3847
TMEM217	28
TMEM217B	0
TBC1D22B	1261
ENSG00000275550	0
ENSG00000286672	6
RNF8	1238
RN7SL273P	0
CMTR1	4009
CCDC167	596
LINC02520	0
ENSG00000229559	0
ENSG00000227920	0
MIR4462	0
ENSG00000279942	0
MDGA1	347
ZFAND3-DT	7
ZFAND3	9242
RN7SL285P	2
RNVU1-33	0
ENSG00000218521	0
BTBD9	1454
ENSG00000200706	0
BTBD9-AS1	0
TFGP1	2
GLO1	11763
DNAH8-DT	0
DNAH8	21
RN7SL465P	0
ENSG00000219273	0
ENSG00000212586	0
DNAH8-AS1	0
ENSG00000220076	0
ENSG00000220556	0
GLP1R	28
SAYSD1	560
ANKRD18EP	0
KCNK5	498
KCNK17	14
KCNK16	0
KIF6	25
ENSG00000218986	0
E2F4P1	0
RNU1-54P	0
DAAM2	665
ENSG00000281969	0
DAAM2-AS1	2
MOCS1	558
TUBBP9	16
ENSG00000180211	230
ENSG00000227131	0
TDRG1	0
LINC00951	2
LRFN2	0
RNU6-250P	0
ENSG00000236075	0
ENSG00000226454	0
ENSG00000237947	0
UNC5CL	231
OARD1	1828
TSPO2	2
APOBEC2	64
NFYA	3295
ENSG00000287678	0
ADCY10P1	78
TREML1	63
ENSG00000290034	12
TREM2	2705
TREML2	128
ENSG00000290563	20
TREML3P	0
TREML4	6
RNA5SP207	0
TREML5P	0
ENSG00000274256	0
ENSG00000278745	0
TREM1	507
ENSG00000218809	2
RNU6-643P	0
RPL32P15	0
NCR2	0
ENSG00000279284	0
ENSG00000280371	0
FOXP4-AS1	10
LINC01276	3
FOXP4	4296
MIR4641	0
MDFI	2428
NPM1P51	0
TFEB	346
ENSG00000231102	0
PGC	0
ENSG00000269387	0
FRS3	128
ENSG00000124593	28
PRICKLE4	2
TOMM6	0
USP49	296
ENSG00000268745	0
ENSG00000288721	7
ENSG00000206977	2
ENSG00000227516	0
MED20	803
BYSL	775
CCND3	3057
RNU6-761P	0
ENSG00000223946	0
TAF8	1547
C6orf132	1110
GUCA1ANB	0
ENSG00000290147	0
GUCA1A	13
GUCA1B	51
ENSG00000289216	0
MRPS10	2095
TRERF1	1884
RPL36AP5	0
UBR2	4536
RNU6-890P	2
PRPH2	143
ATP6V0CP3	0
TBCC	1104
BICRAL	1615
RPL7L1	9700
C6orf226	72
ENSG00000288010	8
PTCRA	48
ENSG00000287825	55
CNPY3	4241
LINC02976	78
RPL24P4	532
GNMT	11
PEX6	1192
ENSG00000290049	11
PPP2R5D	1989
MEA1	2316
KLHDC3	4570
RRP36	2092
ENSG00000272223	19
RN7SL403P	3
CUL7	3605
KLC4	1521
ENSG00000288564	0
MRPL2	75
KLC4-AS1	0
PTK7	17027
SRF	2957
CUL9	1333
ENSG00000245261	0
DNPH1	328
TTBK1	53
SLC22A7	115
CRIP3	57
ZNF318	4465
RPL12P47	0
ENSG00000220614	12
RPS2P28	0
ENSG00000226558	0
ENSG00000287055	63
ENSG00000287266	6
ABCC10	1719
MIR6780B	0
DLK2	112
RNU6-1113P	0
TJAP1	1563
LRRC73	14
POLR1C	546
YIPF3	4219
ENSG00000271754	0
XPO5	3723
ENSG00000219470	138
ENSG00000252218	0
POLH	2025
POLH-AS1	64
GTPBP2	4852
MAD2L1BP	1074
RSPH9	79
MRPS18A	758
ENSG00000218107	0
ENSG00000236961	0
VEGFA	16019
ENSG00000272114	0
ENSG00000283573	2
LINC02537	0
ENSG00000223469	0
LINC01512	30
SCIRT	43
ENSG00000289609	9
LINC03040	8
ENSG00000231881	37
RPL29P16	10
ENSG00000287562	108
MRPL14	1620
TMEM63B	3221
CAPN11	34
RN7SL811P	0
MYMX	14
SLC29A1	4730
HSP90AB1	79987
SLC35B2	2821
MIR4647	0
NFKBIE	769
TMEM151B	73
ENSG00000272442	2
TCTE1	2
AARS2	1442
SPATS1	0
CDC5L	5504
MIR4642	0
ENSG00000237530	0
ENSG00000279076	0
ENSG00000286417	0
SUPT3H	761
NUDT19P4	0
ENSG00000276156	0
RBM22P4	0
ENSG00000219384	0
MIR586	0
RUNX2	222
ENSG00000271857	6
RUNX2-AS1	0
CLIC5	388
RNU6-754P	0
ENSG00000231769	0
ENPP4	476
ENPP5	631
ACTG1P9	6
RCAN2	252
RPL36P10	0
RCAN2-DT	0
CYP39A1	72
SLC25A27	125
TDRD6-AS1	0
TDRD6	2335
PLA2G7	10840
ANKRD66	5
ENSG00000236164	0
MEP1A	5078
ADGRF5	523
ADGRF5-AS1	0
ADGRF1	14
TNFRSF21	9415
B3GNTL1P2	0
ENSG00000287485	0
CD2AP-DT	0
CD2AP	5429
