# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "16" "-p" "-t" "exon" "-g" "gene_name" "-a" "/home/alexto22/00_reference/GRCh38.p14_DNA_primary_assembly_index/gencode.v44.primary_assembly.annotation.gtf" "-o" "./featurecounts/b1c_sorted_featurecounts.txt" "./bam_sorted/b1c_sorted.bam" 
Geneid	./bam_sorted/b1c_sorted.bam
ENSG00000248551	0
ENSG00000249945	6
TSEN2P1	0
ADAM20P2	0
ENSG00000289392	0
GPM6A	34
GPM6A-DT	0
ENSG00000248249	0
MARK2P4	0
WDR17	140
ENSG00000201516	0
SPATA4	6
ASB5	2
SPCS3-AS1	0
ENSG00000289149	32
SPCS3	11181
ENSG00000289520	50
ENSG00000248480	0
ENSG00000248388	1
VEGFC	1148
ENSG00000287544	0
ENSG00000249458	0
LINC02509	0
RN7SKP136	0
ENSG00000249008	0
NEIL3	351
ENSG00000249084	0
AGA	832
AGA-DT	181
RNA5SP172	0
ENSG00000251416	0
LINC01098	5
LINC01099	23
RNU1-45P	0
ENSG00000241877	0
RNA5SP173	0
ENSG00000212191	0
ENSG00000250839	0
ENSG00000250993	6
ENSG00000248921	0
ENSG00000287083	0
ENSG00000287775	0
ENSG00000289951	0
NDUFB5P1	0
ENSG00000249883	0
LINC00290	0
ENSG00000248770	0
LINC02500	0
ENSG00000225356	68
ENSG00000286860	0
ENSG00000287948	0
TEMN3-AS1	0
RN7SKP13	0
TENM3-AS1	415
CCNHP1	0
TENM3	14009
ENSG00000248266	0
ENSG00000290012	0
MIR1305	0
RNU2-34P	0
RN7SKP67	0
ENSG00000248816	0
ENSG00000248694	0
ENSG00000286119	0
ENSG00000272646	4
DCTD	5231
ENSG00000286821	0
ENSG00000250636	0
CIBAR1P2	0
ENSG00000273180	0
ENSG00000272784	2
WWC2-AS2	61
WWC2	4254
WWC2-AS1	0
CLDN22	0
CLDN24	1
ENSG00000250292	8
ENSG00000248376	0
CDKN2AIP	1777
VTI1BP2	4
ING2-DT	18
ING2	748
ENSG00000272744	8
RWDD4	892
RNU6-479P	1
TRAPPC11	3777
RNU6-335P	0
RNU6-1053P	12
ENSG00000287349	0
ENSG00000283383	0
STOX2	1134
ENSG00000248206	0
ENSG00000283355	4
ENSG00000250726	0
ENPP6	50
ENSG00000287433	2
RPL6P16	0
RN7SL28P	0
MYL12BP2	14
LINC02363	44
LINC02362	27
IRF2	1922
SNORD79	0
ENSG00000270426	6
IRF2-DT	14
ENSG00000286292	4
LINC02427	4
ENSG00000249056	2
LINC02365	11
CASP3	3740
PRIMPOL	685
CENPU	1402
ACSL1	6101
SLED1	0
ENSG00000251139	0
ENSG00000286256	0
MIR3945HG	12
MIR3945	0
ENSG00000289139	0
LINC01093	0
ENSG00000289197	0
TRPC6P7	0
MIR4455	0
ENSG00000279460	0
LINC02437	0
HELT	0
LINC02436	0
ENSG00000249520	0
ENSG00000287183	0
SLC25A4	1135
CFAP97	2435
SNX25	1403
LRP2BP	87
LRP2BP-AS1	4
ANKRD37	66
UFSP2	1226
C4orf47	90
CCDC110	45
ENSG00000249679	6
PDLIM3	439
SORBS2	787
SORBS2-AS1	0
ENSG00000235902	0
ENSG00000285745	4
ENSG00000235149	0
RNU4-64P	0
TLR3	546
FAM149A	305
ENSG00000253013	0
RPSAP70	8
LTO1P1	4
FLJ38576	1
CYP4V2	583
ENSG00000290316	0
KLKB1	0
F11	12
F11-AS1	4
ENSG00000287667	0
SLC25A5P6	2
ENSG00000272297	0
RNU6-1055P	0
MTNR1A	18
FAT1	7995
ENSG00000287169	0
ENSG00000250829	110
ENSG00000272218	26
MRPS36P2	0
ENSG00000249742	0
ENSG00000250971	0
ENSG00000287571	0
LINC02374	0
ENSG00000250658	0
LINC02514	0
LINC02515	2
ENSG00000251643	0
ENSG00000251490	0
LINC02492	2
ENSG00000249642	2
ADAM20P3	0
ENSG00000286641	0
ENSG00000213331	18
ZFP42	1470
TRIML2	553
ENSG00000241011	0
RNU6-173P	0
TRIML1	18
ENSG00000247130	0
LINC02434	0
RPL7AP27	14
ICE2P1	0
LINC01060	72
ENSG00000289879	2
ENSG00000250523	0
ENSG00000275826	0
RNU7-192P	0
ENSG00000180015	27
ENSG00000278974	115
ENSG00000249269	0
LINC02508	0
ENSG00000250626	0
ENSG00000250024	0
ENSG00000251310	0
ENSG00000249877	0
HSP90AA4P	52
LINC01262	3
ENSG00000272566	0
RNU1-51P	0
FRG1-DT	50
LINC01596	0
FRG1	1441
MLLT10P2	0
ENSG00000271307	3
TUBB7P	0
RNA5SP174	0
RNA5SP175	0
DUX4L9	0
FRG2	4
RARRES2P4	0
AGGF1P1	0
CLUHP4	0
DBET	0
ENSG00000277162	0
DUX4L8	0
DUX4L7	0
DUX4L6	0
DUX4L5	0
DUX4L4	0
DUX4L1	0
DUX4L3	0
DUX4L2	0
DUX4	0
RPL23AP84	0
ENSG00000282994	0
ENSG00000250020	0
PLEKHG4B	2104
LRRC14B	0
ENSG00000261434	0
CCDC127	1495
ENSG00000260774	24
ENSG00000286001	9
SDHA	298
PDCD6-DT	6
PDCD6	360
PDCD6-AHRR	0
PPP4R2P1	68
AHRR	38
ENSG00000214278	0
ENSG00000250645	0
EXOC3-AS1	116
EXOC3	3032
PP7080	15
SLC9A3	90
SLC9A3-AS1	828
ENSG00000250385	4
MIR4456	0
CEP72-DT	2
CEP72	224
TPPP	376
ENSG00000271781	57
ENSG00000289088	0
ZDHHC11B	87
BRD9P2	0
ENSG00000285522	0
ENSG00000288930	10
ZDHHC11	174
SPCS2P3	0
BRD9	1745
TRIP13	856
ENSG00000287600	0
ENSG00000248949	0
ENSG00000288763	0
ENSG00000250173	0
LINC02982	170
ENSG00000272347	6
NKD2	278
SLC12A7	4290
MIR4635	4
TERLR1	42
SLC6A19	192
SLC6A18	0
ENSG00000287486	1
TERT	15
MIR4457	0
CLPTM1L	4720
ENSG00000286388	391
LINC01511	14
MTCO2P32	0
ENSG00000279908	0
SLC6A3	18
LPCAT1	13403
MIR6075	0
ENSG00000251532	4
ENSG00000291055	405
SDHAP3	13
LINC03067	22
ENSG00000248126	29
PDCD6P1	0
ENSG00000291079	150
PPP4R2P5	14
ENSG00000288549	0
MIR4277	0
ENSG00000260066	0
MRPL36	603
NDUFS6	1466
ENSG00000249966	0
LINC02116	0
ENSG00000279222	0
IRX4	51
IRX4-AS1	5
CTD-2194D22.4	2
ENSG00000288108	0
ENSG00000248994	9
ENSG00000248597	0
ENSG00000249731	0
ENSG00000275733	0
LSINCT5	0
ENSG00000259757	0
IRX2	895
IRX2-DT	153
ENSG00000289075	82
ENSG00000249541	0
ENSG00000248137	0
ENSG00000248736	0
LINC01377	0
LINC01019	2
LINC02162	0
LINC01017	0
IRX1	1401
ENSG00000259603	0
ENSG00000288978	0
ENSG00000248962	0
ENSG00000249994	0
LINC02063	0
ENSG00000260763	6
ENSG00000248973	6
ENSG00000231291	2
ENSG00000251371	0
LINC02114	0
ENSG00000248311	0
ENSG00000249941	0
ENSG00000251506	0
ENSG00000250481	0
LINC01020	0
ENSG00000251426	0
LINC02121	0
RN7SKP73	0
ADAMTS16-DT	71
ADAMTS16	206
ENSG00000250866	0
ALG3P1	0
ENSG00000286753	47
MTCO1P30	2
MTCO2P30	0
MTCO1P31	0
ICE1	6112
ENSG00000286986	0
ENSG00000261037	0
ENSG00000259861	0
ENSG00000278913	0
HMGB3P3	0
LINC02145	0
MED10	1514
ENSG00000287031	0
UBE2QL1	58
ENSG00000271230	0
LINC01018	7
NSUN2	2896
SRD5A1	944
LINC02102	2
TENT4A	2320
LINC02236	0
ENSG00000272071	0
MIR4278	0
LINC02196	0
RN7SKP79	0
ENSG00000250060	0
RNA5SP176	0
ENSG00000287790	0
ENSG00000286254	0
ENSG00000285689	2
ENSG00000248775	0
ENSG00000290510	0
ENSG00000251250	0
ENSG00000205976	0
ENSG00000251678	0
LINC02123	0
ENSG00000249638	0
ENSG00000249865	0
LINC02142	0
ADCY2	222
ENSG00000250761	0
CFAP90	14
MTRR	1836
FASTKD3	442
ENSG00000251168	0
RNU1-76P	0
ENSG00000287947	0
ENSG00000280338	0
ENSG00000280251	0
ENSG00000249486	0
ENSG00000288002	9
LINC02226	0
ENSG00000249159	0
ENSG00000251549	0
ENSG00000272049	4
MIR4458HG	74
ENSG00000250037	0
ENSG00000279075	0
MIR4458	0
ENSG00000249782	0
ENSG00000279097	0
ENSG00000279264	0
MTND6P2	0
MTCYBP37	0
ENSG00000279002	0
ENSG00000280373	0
ENSG00000279125	0
ENSG00000280438	0
ENSG00000278877	0
ENSG00000260981	2
ENSG00000280185	0
LINC02199	2
ENSG00000279635	0
ENSG00000250619	0
SEMA5A	9815
MIR4636	0
ENSG00000248537	0
ENSG00000279698	0
SEMA5A-AS1	0
ENSG00000250001	0
SNHG18	1773
SNORD123	5
ENSG00000248525	0
TAS2R1	13
LINC02112	0
RNA5SP177	1
ENSG00000286556	0
LINC02221	0
ENSG00000279011	0
ENSG00000279755	0
ENSG00000278874	0
ENSG00000280016	0
ENSG00000249807	0
ENSG00000280449	0
ENSG00000280368	0
ENSG00000260515	0
ENSG00000271998	0
ENSG00000272417	2
ATPSCKMT	419
ENSG00000248968	0
CCT5	7349
ENSG00000271980	2
ENSG00000271715	2
CMBL	1939
MARCHF6-DT	63
ENSG00000280369	0
MARCHF6	11033
ROPN1L-AS1	0
ROPN1L	9
MIR6131	0
LINC01513	2
RPL30P7	0
ENSG00000249166	0
LINC02212	1
LINC02213	0
ENSG00000280017	0
ENSG00000279450	0
ANKRD33B	903
ANKRD33B-AS1	0
ENSG00000251196	0
ENSG00000251548	6
ENSG00000279979	0
ENSG00000278865	0
DAP	8649
DAP-DT	0
ENSG00000250576	0
CTNND2	576
RNU6-429P	0
RNU6-679P	0
ENSG00000248783	0
LINC01194	14
ENSG00000288967	18
ENSG00000251112	0
ENSG00000249053	0
LINC02220	0
ENSG00000248145	0
RPS23P5	0
NENFP3	0
RPL29P13	0
DNAH5	10
ENSG00000251423	0
TRIO	7413
ENSG00000287581	0
OTULINL	1360
ENSG00000248791	6
CCT6P2	30
EEF1A1P13	5881
OTULIN-DT	6
OTULIN	2067
ANKH	2916
ENSG00000286970	12
RBBP4P1	182
MIR4637	0
ANKH-DT	0
UQCRBP3	0
HNRNPKP5	0
SEPHS2P1	0
ENSG00000286441	0
LINC02149	0
MARK2P5	0
ENSG00000286377	0
ENSG00000248699	0
FBXL7	1902
CTD-2350J17.1	0
MIR887	0
RNA5SP178	0
MARCHF11	16
MARCHF11-AS1	1
MARCHF11-DT	9
NACAP6	0
LINC02150	0
ENSG00000249737	0
ZNF622	1824
ENSG00000289112	4
RETREG1	438
RETREG1-AS1	10
ENSG00000250415	0
MYO10	7236
RNA5SP179	0
RPS26P28	20
RNU6-660P	0
BASP1	9786
BASP1-AS1	65
ENSG00000271892	0
RNA5SP180	0
DCAF13P2	0
RNU6-1003P	0
ENSG00000185296	0
RN7SKP133	0
FTH1P10	56
ENSG00000248223	0
ENSG00000249199	16
LINC02111	2
LINC02217	0
LINC02218	1
H3Y2	7
ENSG00000250667	0
TAF11L2	0
H3P17	0
H3P18	8
TAF11L3	0
TAF11L4	0
TAF11L5	0
TAF11L6	0
TAF11L7	0
ENSG00000250088	0
TAF11L8	0
TAF11L9	0
TAF11L10	0
ENSG00000248422	0
ENSG00000249282	0
TAF11L11	114
TAF11L12	57
H3P19	0
H3P20	0
H3P21	20
TAF11L13	10
TAF11L14	4
ENSG00000248471	0
ENSG00000248160	0
ENSG00000248542	0
ENSG00000248337	0
H3Y1	105
ENSG00000274832	0
H3P22	0
LINC02223	8
RPL36AP21	36
RN7SL58P	0
LINC02100	0
UBE2V1P12	0
ENSG00000249927	0
ENSG00000249285	0
ENSG00000249174	0
ENSG00000251487	0
RPL32P14	0
HSPD1P15	0
CDH18	98
ENSG00000248766	0
ENSG00000214132	32
CDH18-AS1	0
LINC02146	0
LINC02241	4
ENSG00000248308	0
ENSG00000286751	0
ENSG00000248286	0
ENSG00000249359	1
GUSBP1	384
ENSG00000233974	22
ENSG00000279107	2
ENSG00000272130	4
ENSG00000253766	0
CDH12	286
HSPD1P1	420
ENSG00000253104	0
ENSG00000290530	0
PMCHL1	0
ENSG00000287471	0
GCNT1P2	0
ENSG00000286961	0
ENSG00000249404	0
ENSG00000250319	0
PTPN11P4	30
ENSG00000249289	0
PRDM9	6
ENSG00000248591	0
TRPC6P9	0
LINC02899	27
ENSG00000252083	0
ADH5P5	0
ENSG00000286134	10
AKTIPP2	22
ENSG00000250694	0
ENSG00000287199	0
CDH10	3729
ENSG00000251294	0
ENSG00000249562	0
ENSG00000286454	0
TRPC6P6	0
ENSG00000286238	0
BTG4P1	0
SNORD29	0
LINC02239	0
ENSG00000250524	0
LINC02228	83
LINC02211	107
ENSG00000285042	0
ENSG00000251654	15
ENSG00000260761	0
ENSG00000279671	0
ENSG00000248605	91
ENSG00000279531	5
RNU6-374P	0
ENSG00000279869	0
MSNP1	60
ENSG00000286625	0
RNU4-43P	0
ENSG00000249099	0
ENSG00000286204	0
ENSG00000230571	0
ENSG00000248426	0
ENSG00000250703	6
ENSG00000251033	0
CCNB3P1	0
CDH9	8
RNU6-738P	0
PURPL	1982
ENSG00000248490	0
ENSG00000250079	0
LINC02103	0
ENSG00000250453	4
ENSG00000286432	0
RNU6-909P	0
ENSG00000270495	0
LINC02109	1
DPPA3P12	0
LSP1P3	0
ENSG00000226400	2
ENSG00000277878	0
SUCLG2P4	0
ENSG00000252601	0
ENSG00000248687	0
ENSG00000270430	0
ENSG00000286182	0
LINC02064	0
ENSG00000276098	0
UBL5P1	0
ENSG00000250984	0
ZCCHC10P2	0
ENSG00000233787	0
RN7SKP207	0
ENSG00000280305	0
HPRT1P2	0
ENSG00000250118	0
ENSG00000287176	2
ENSG00000287940	0
RPL19P11	0
ENSG00000253940	0
ENSG00000289601	0
ENSG00000254138	0
CDH6	250
DUX4L51	0
DROSHA	4892
C5orf22	1799
ENSG00000279923	6
RNU6-363P	0
PDZD2	816
ENSG00000248624	0
ENSG00000248878	0
ENSG00000249114	0
ENSG00000248813	0
ENSG00000248378	0
ENSG00000250164	0
ENSG00000249688	0
RNU6-358P	0
ENSG00000224282	16
RNU6-760P	0
RPL21P56	0
RPL5P14	0
TPT1P5	0
ENSG00000249774	18
MIR4279	0
ENSG00000250764	4
GOLPH3	7627
GOLPH3-DT	55
ENSG00000230829	2
MTMR12	2714
RNU6-1079P	0
RNU6-378P	0
ZFR	9202
MIR579	0
TMEM183AP2	10
SUB1	9154
LINC02061	0
ENSG00000286741	0
NPR3	5096
ENSG00000251062	2
ENSG00000250697	14
LINC02120	0
ENSG00000249102	2
ENSG00000251281	0
ENSG00000250672	2
ENSG00000240376	282
LINC02160	2
ENSG00000288579	22
TARS1-DT	83
TARS1	10837
TOMM40P3	0
ENSG00000250583	0
ADAMTS12	8799
RNU6-923P	0
RXFP3	0
SLC45A2	52
ENSG00000250914	0
AMACR	36
C1QTNF3-AMACR	0
ENSG00000289791	0
ENSG00000250767	2
C1QTNF3	160
ENSG00000278900	1
ENSG00000279995	0
ENSG00000271771	0
ENSG00000290548	122
GUSBP18	0
ENSG00000215156	30
ENSG00000286543	0
ENSG00000249380	0
RAI14-DT	0
RAI14	5400
ENSG00000250234	0
TTC23L-AS1	63
TTC23L	34
ENSG00000250140	0
RPL21P54	0
RAD1	1664
BRIX1	1650
DNAJC21	3832
AGXT2	215
PRLR	3973
ENSG00000250886	1
SPEF2	399
RNU7-130P	0
ENSG00000248969	0
IL7R	1478
ENSG00000279737	0
ENSG00000248349	0
CAPSL	0
CAPSL-DT	0
UGT3A1	4033
UGT3A2	776
ENSG00000251591	0
LMBRD2	1910
MIR580	0
SKP2	5664
RNU6-1305P	0
NADK2	2154
NADK2-AS1	8
RANBP3L	228
ENSG00000287634	0
RNA5SP181	0
ENSG00000242292	0
SLC1A3	2423
ENSG00000274441	1
SLC1A3-AS1	21
ENSG00000272103	4
NIPBL-DT	618
NIPBL	10967
KRT18P31	10
RPS4XP6	222
CPLANE1	3052
RBISP2	0
OFD1P17	0
RN7SL37P	0
CPLANE1-AS1	4
ENSG00000270558	18
NUP155	3036
RNU7-75P	0
ENSG00000250455	0
WDR70	1731
KCTD9P5	0
RNU6-1190P	0
RNU6-484P	0
GDNF-AS1	43
GDNF	210
LINC02117	0
ENSG00000250032	0
LINC02110	0
ENSG00000248533	0
LINC02119	0
ENSG00000276332	0
EGFLAM	5173
EGFLAM-AS4	0
EGFLAM-AS3	0
EGFLAM-AS2	4
EGFLAM-AS1	0
ENSG00000248234	0
ENSG00000251257	1
LIFR	17491
LIFR-AS1	141
MIR3650	0
ENSG00000251189	0
OSMR-DT	20
ENSG00000248577	0
ENSG00000250629	0
OSMR	4100
RICTOR	3103
AIG1P1	0
ENSG00000289196	2
ENSG00000286809	0
FYB1	2491
GOLGA5P1	2
C9	0
ENSG00000289699	0
DAB2	22455
LINC02104	0
CFAP53P1	0
INTS6P1	30
GCSHP1	0
LINC00603	0
KRT18P56	0
LINC00604	0
RNU1-150P	0
ENSG00000287597	0
ENSG00000283286	0
ENSG00000285552	0
ENSG00000285616	0
TTC33	1199
ENSG00000289540	2
PTGER4	377
PRKAA1	3632
ENSG00000212567	0
ENSG00000288911	2
RPL37	31470
SNORD72	0
CARD6	650
C7	502
RNU7-161P	0
ENSG00000248120	0
MROH2B	0
C6	244
PLCXD3	354
ENSG00000251478	2
OXCT1	794
ENSG00000286164	0
OXCT1-AS1	0
ENSG00000240281	0
RIMOC1	3026
FBXO4	366
RPSAP38	0
MTHFD2P6	0
ENSG00000260786	0
GHR	2635
SERBP1P6	31
ENSG00000250860	2
ENSG00000270513	10
CCDC152	110
SELENOP	4962
ENSG00000272234	0
ENSG00000286271	0
PPIAP77	0
PRELID3BP4	0
PRELID3BP5	0
PRELID3BP6	0
PRELID3BP7	0
ENSG00000287263	209
ENSG00000289206	4
ENSG00000286656	25
ENSG00000271788	6
ANXA2R-OT1	258
ENSG00000251131	3
ENSG00000272382	4
ANXA2R	49
ANXA2R-AS1	155
ENSG00000272144	21
ZNF131	1713
ENSG00000278487	0
NIM1K	22
ENSG00000249779	2
ENSG00000249888	0
TUBAP14	6
HMGCS1	6258
ENSG00000261604	0
ENSG00000188850	0
CCL28	439
TMEM267	440
ENSG00000249492	14
C5orf34	218
EEF1A1P19	2922
C5orf34-AS1	8
ENSG00000248240	9
PAIP1	5453
NNT-AS1	792
ENSG00000279557	10
AMD1P3	2
NNT	6318
RPL29P12	12
ENSG00000249276	0
RNU6-381P	0
FGF10	137
FGF10-AS1	0
LINC02224	2
ENSG00000250418	0
RN7SL383P	0
MRPS30-DT	164
ENSG00000248779	0
MRPS30	2173
ENSG00000272335	410
ENSG00000248148	0
ENSG00000287540	0
HCN1	12
ENSG00000250422	0
ENSG00000250017	0
ENSG00000250122	0
EMB	1770
ENSG00000271455	0
ENSG00000213956	0
ENSG00000271752	0
PARP8	2278
ENSG00000289056	16
ENSG00000249405	0
ENSG00000270830	0
ENSG00000251601	0
ENSG00000250360	4
LINC02106	3
ENSG00000248918	3
RNU6-480P	0
ENSG00000278734	0
RNU6-1296P	0
ENSG00000240627	0
ISL1-DT	337
ISL1	1130
HMGB1P47	0
ENSG00000248891	0
ENSG00000288035	30
ENSG00000251125	0
RNA5SP182	0
KATNBL1P4	0
ENSG00000279470	0
LINC02118	0
RPS17P11	0
MFSD4BP1	0
PELO-AS1	13
PELO	1871
ITGA1	6504
ENSG00000288539	2
B3GNTL1P1	0
RPL17P21	0
ITGA2-AS1	1
ITGA2	1906
ENSG00000286048	0
ENSG00000272123	3
MOCS2	2203
MOCS2-DT	83
RPL13AP13	0
ENSG00000285831	24
ENSG00000240052	0
FST	8646
NDUFS4	1937
LINC02105	0
ASS1P9	4
ENSG00000272416	4
ARL15	1040
ENSG00000287087	3
RNU6-272P	2
MIR581	0
RN7SL801P	0
ENSG00000265421	0
ENSG00000279638	0
ENSG00000288957	0
LINC01033	6
RPL37P25	0
HSPB3	0
SNX18	3339
ENSG00000280159	1
ENSG00000287367	148
CSPG4BP	4
ENSG00000226810	22
ENSG00000249843	0
ENSG00000289060	0
ENSG00000249016	0
ESM1	782
ENSG00000240535	0
GZMK	6
ENSG00000251376	0
ENSG00000248029	0
GZMAP1	0
GZMA	14
CDC20B	70
GPX8	14682
MIR449A	0
MIR449B	0
MIR449C	0
MCIDAS	0
CCNO	12
CCNO-DT	0
DHX29	2647
MTREX	4732
ENSG00000271410	0
PLPP1	1172
ENSG00000279883	0
MIR5687	0
RNF138P1	6
AK4P2	0
SLC38A9	1731
DDX4	2
ENSG00000251368	0
RNA5SP183	0
HNRNPH1P3	3
IL31RA	42
IL6ST	54905
ENSG00000262211	0
ENSG00000264281	674
ENSG00000249236	0
IL6ST-DT	2
ENSG00000238326	0
ANKRD55	70
RNU6-299P	0
RPL17P22	14
RNA5SP184	2
C1GALT1P2	11
RNA5SP185	0
PSMC1P4	18
RNU6ATAC2P	0
ENSG00000249697	2
HMGN1P17	0
LINC01948	44
ENSG00000285997	0
RPL26P19	506
C5orf67	1
ENSG00000234553	0
ENSG00000289709	0
ENSG00000228650	0
MAP3K1	6560
ENSG00000237705	0
ENSG00000225230	0
SETD9	245
MIER3	1710
ENSG00000271828	16
ENSG00000235635	2
ENSG00000233943	0
ENSG00000248652	0
C12orf29P1	0
ENSG00000289152	0
GPBP1	7998
ENSG00000248586	6
RMEL3	2
SALL4P1	0
ACTBL2	6
LNCBRM	0
ENSG00000287709	84
ENSG00000249198	0
LINC02225	0
LINC02101	2
ENSG00000286853	0
PGAM1P1	0
PLK2	6029
GAPT	284
ENSG00000271257	0
MIR548AE2	0
LINC02108	0
RAB3C	997
ENSG00000248475	4
RPL5P15	0
ENSG00000248733	0
PDE4D	2956
ENSG00000247345	44
ENSG00000276214	0
NDUFB4P2	0
MIR582	0
ENSG00000248935	0
RNU6-806P	0
RPL31P8	0
SETP21	18
ENSG00000273701	0
PART1	3
ENSG00000275634	0
ENSG00000276233	0
DEPDC1B	738
CAB39P1	9
ENSG00000287434	0
KRT8P31	0
ELOVL7	490
ERCC8	879
GNL3LP1	0
ERCC8-AS1	0
NDUFAF2	628
ENSG00000279985	0
ENSG00000276945	4
SMIM15	2252
SMIM15-AS1	8
LINC02057	2
ENSG00000288936	0
ZSWIM6	2246
ENSG00000251682	0
ENSG00000250461	25
RPL3P6	34
C5orf64	4
ENSG00000248529	0
RNU6-913P	0
C5orf64-AS1	0
ENSG00000249878	0
ENSG00000248199	0
ENSG00000289916	0
RN7SKP157	0
KIF2A	4241
ENSG00000288643	0
DIMT1	587
IPO11	1706
RNU6-661P	0
CKS1BP3	16
ENSG00000241991	0
RPL35AP14	0
LRRC70	4
ISCA1P1	6
ENSG00000249579	0
ENSG00000248185	0
ENSG00000287179	0
HTR1A	52
ENSG00000248285	0
RNF180	219
NT5ELP	0
RGS7BP	8
RN7SL169P	0
RNU6-294P	0
MRPL49P1	0
SHISAL2B	42
SREK1IP1	2593
CWC27	2001
ADAMTS6	1710
ENSG00000248288	0
RPEP1	0
ENSG00000205644	0
ENSG00000250081	8
CENPK	656
PPWD1	1717
TRIM23	1278
RNU6-540P	2
TRAPPC13	1016
SHLD3	77
SGTB	1417
NLN	2629
ENSG00000251648	0
ERBIN	9400
ERBIN-DT	4
ENSG00000252904	0
ENSG00000286314	7
ENSG00000285999	9
SREK1	4545
ENSG00000253744	1
LINC02065	0
ENSG00000251391	0
ENSG00000286062	0
LINC02229	0
PPIAP78	0
MAST4	2340
ENSG00000248803	0
MAST4-IT1	0
MAST4-AS1	24
CD180	2148
TILRLS	0
ENSG00000286647	0
LINC02997	22
ENSG00000250978	0
RPL21P55	0
LINC02242	1
BCL9P1	0
ENSG00000250669	9
ENSG00000249721	33
ENSG00000250421	38
ENSG00000249894	1
ENSG00000273860	0
ENSG00000253801	0
RNU6-1232P	0
EEF1B2P2	22
LINC02219	0
PIK3R1	11762
ENSG00000248884	4
ENSG00000248359	0
ENSG00000249588	0
ENSG00000250237	0
ENSG00000249335	0
VWA8P1	0
ENSG00000250066	0
RN7SKP251	0
LINC02198	0
SUMO2P4	0
SLC30A5	3446
ENSG00000248664	8
ENSG00000220986	0
SNORA50D	0
CCNB1	3294
ENSG00000280187	143
CENPH	752
MRPS36	872
CDK7	1694
CCDC125	430
CFL1P5	0
CHCHD2P2	2
NDUFB9P1	2
AK6	756
TAF9	2154
RAD17	1888
MARVELD2	1866
RPS27P14	0
ENSG00000249295	0
RN7SL616P	0
OCLN	1509
RNU6-724P	0
GTF2H2C	410
ENSG00000290556	19
NAIPP3	0
ENSG00000250138	269
ENSG00000290560	0
GUSBP3	0
ENSG00000248769	0
GUSBP13	16
ENSG00000251158	2
CDH12P2	0
SERF1B	19
SMN2	213
ENSG00000285151	0
NAIPP2	215
CDH12P3	2
ENSG00000254701	48
GUSBP14	52
GTF2H2B	0
ENSG00000291220	27
ENSG00000269983	3
ENSG00000291221	3
NAIPP1	0
ENSG00000253333	3
GUSBP15	1
GUSBP16	2
ENSG00000288349	2
CDH12P1	0
SERF1A	0
SMN1	496
ENSG00000285204	0
NAIP	1172
ENSG00000289810	54
GTF2H2	407
OCLNP1	41
NAIPP4	253
CDH12P4	2
GUSBP9	21
GUSBP17	5
LINC02197	11
ENSG00000253985	0
PMCHL2	6
ENSG00000249981	0
BDP1	3637
ENSG00000253536	0
HMGN1P12	1
MCCC2	2754
CARTPT	36
ENSG00000278824	0
ENSG00000285804	20
MAP1B	33255
MIR4803	0
MRPS27	3430
RN7SL153P	0
PTCD2	851
ENSG00000244061	0
YBX1P5	0
ENSG00000261269	0
ZNF366	100
LINC02056	6
ENSG00000251613	0
RPL7P22	14
H2BL1P	0
TNPO1-DT	0
TNPO1	15015
MIR4804	0
RPL35AP13	2
ENSG00000271926	18
FCHO2-DT	46
FCHO2	2300
CTDNEP1P2	0
CHP1P1	8
TMEM171	40
ENSG00000251599	0
ENSG00000250747	0
TMEM174	2
ENSG00000287090	0
ENSG00000249743	2
LINC02230	0
ENSG00000249149	4
FOXD1	115
FOXD1-AS1	0
LINC01385	4
LINC01386	0
BTF3-DT	14
BTF3	20961
FUNDC2P1	20
ANKRA2	1117
UTP15	800
ARHGEF28	91
ENSG00000249293	0
ENSG00000184084	0
RNU7-196P	0
ENSG00000259968	0
LINC02122	0
LINC01331	13
LINC01335	2
ENSG00000288883	0
RN7SL814P	0
LINC01333	0
LINC01332	2
ENC1	6761
HEXB	13231
GFM2	2088
RNU6-658P	0
NSA2	6372
FAM169A	834
RNU6-1330P	0
ARPC1AP3	0
FAM169A-AS1	13
ENSG00000289639	2
ENSG00000212363	0
ENSG00000287701	0
ENSG00000249856	0
ENSG00000196390	0
ENSG00000239517	0
ENSG00000289535	7
RPL27AP5	0
ENSG00000249157	0
GCNT4	260
ANKRD31	30
SUMO2P5	0
ENSG00000247372	0
HMGCR	10016
CERT1	6714
ENSG00000242198	8
POLK	2114
RNU7-175P	0
ENSG00000248881	0
ANKDD1B	83
POC5	519
RNU6-680P	0
SLC25A5P9	0
ENSG00000251419	0
ENSG00000249301	0
BIN2P2	0
ENSG00000228367	0
SAP18P1	0
ENSG00000251342	0
SV2C-AS1	0
SV2C	10
RNA5SP186	0
ENSG00000251668	0
RAP1BL	600
HMGN2P4	42
PDCD5P2	0
ENSG00000250348	17
SNRPCP2	0
IQGAP2	8493
ENSG00000250574	0
ENSG00000249713	6
F2RL2	316
ENSG00000225407	0
ENSG00000277188	0
ENSG00000278237	0
F2R	3780
ENSG00000289924	9
F2RL1	4131
RN7SL208P	0
S100Z	149
RNU6ATAC36P	4
CRHBP	1917
AGGF1	999
ENSG00000285000	2
ZBED3	1042
