# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "16" "-p" "-t" "exon" "-g" "gene_name" "-a" "/home/alexto22/00_reference/GRCh38.p14_DNA_primary_assembly_index/gencode.v44.primary_assembly.annotation.gtf" "-o" "./featurecounts/b2s_sorted_featurecounts.txt" "./bam_sorted/b2s_sorted.bam" 
Geneid	./bam_sorted/b2s_sorted.bam
TMEM43	3057
ENSG00000268279	13
ENSG00000290044	8
XPC-AS1	42
XPC	891
LSM3	1865
ENSG00000255021	0
LINC01267	0
RNA5SP124	0
SLC6A6	4134
GRIP2	4
RNU6-905P	0
RHBDF1P1	2
ENSG00000283392	2
LINC02922	0
CCDC174	1493
C3orf20	1
ENSG00000230172	0
ENSG00000285969	0
LINC02011	0
FGD5	189
FGD5-AS1	4320
NR2C2	460
MRPS25	228
ENSG00000289750	0
RBSN	1463
RPS24P10	0
RPS3AP53	0
COL6A4P1	0
ENSG00000290932	0
CAPN7	4647
SH3BP5-AS1	88
SH3BP5	268
RNU6-454P	0
HMGN2P7	2
METTL6	497
EAF1	1557
RNU6-1024P	0
EAF1-AS1	3
COLQ	68
MIR4270	0
ENSG00000288077	0
RN7SL110P	0
HACL1	359
BTD	518
ANKRD28	1156
MIR3134	0
ENSG00000279465	0
ENSG00000270409	0
ENSG00000290787	0
RN7SL4P	6
ENSG00000287042	0
MIR563	0
IMPDH1P8	0
ENSG00000286689	0
GALNT15	60
ENSG00000285654	0
DPH3	1525
OXNAD1	466
THAP5P2	4
RFTN1	1290
ENSG00000271964	2
ENSG00000272498	3
ENSG00000272529	4
ENSG00000287377	0
ENSG00000288050	0
LINC00690	0
ENSG00000269391	0
DAZL	8
ENSG00000229271	0
CDYLP1	0
PLCL2	324
MIR3714	0
PLCL2-AS1	0
ENSG00000285731	0
TBC1D5	2439
RBISP6	0
RPL31P19	0
RNU7-10P	0
NPEPPSP2	2
ENSG00000286352	0
PP1P	6
PDCL3P3	2
ENSG00000226238	0
BALR6	16
SATB1	1661
ENSG00000272477	0
SATB1-AS1	13
RAD23BP1	60
RNU6-138P	0
KCNH8	96
MIR4791	0
ENSG00000287069	3
EFHB	10
HSPA8P18	0
RAB5A	9613
ENSG00000289138	72
PP2D1	24
RNU4-85P	0
SAP18P3	0
RPL39P18	2
KAT2B	456
MIR3135A	0
SGO1	46
SGO1-AS1	6
RNU6-822P	0
ENSG00000261734	0
RNU6-815P	0
ENSG00000282987	0
VENTXP7	0
ZNF385D	68
ZNF385D-AS1	6
ZNF385D-AS2	0
HMGB1P5	492
FCRL4P1	0
RRBP1P2	0
RANP7	0
SALL4P5	8
RPL24P7	16
UBE2E2-DT	2
UBE2E2	2004
C11orf98P3	0
RNU6-922P	0
RNU6-788P	0
UBE2E1-AS1	2
UBE2E1	1027
ARL4AP4	0
NKIRAS1	1133
RPL15	72416
NR1D2	2233
LINC00691	0
NPM1P23	0
THRB	638
ENSG00000289130	4
RPL31P20	0
THRB-IT1	4
THRB-AS1	10
ENSG00000272554	0
ENSG00000265028	0
EIF3KP2	0
RARB	352
RN7SL216P	0
RNA5SP125	0
CFL1P7	0
RNA5SP126	0
H3P10	0
ENSG00000272166	0
TOP2B	4225
ENSG00000275227	0
MIR4442	0
CRIP1P2	0
NGLY1	1575
RPL32P11	0
TAF9BP1	13
OXSM	180
LINC00692	0
RPEP2	2
HMGB3P12	0
VENTXP4	0
LRRC3B-AS1	6
LRRC3B	20
NEK10	20
MICOS10P3	0
RNU6-342P	0
ENSG00000287348	0
SLC4A7	3752
RPS20P15	0
UBA52P4	0
RNU1-96P	0
ENSG00000232167	0
RPS27P11	0
TPM4P2	178
KIAA1143P2	0
LINC02084	0
EOMES	0
LINC01980	18
LINC01981	0
LINC01967	0
CMC1	203
AZI2	1253
ZCWPW2	5
ENSG00000283563	10
CIAO2AP1	0
RPL34P11	0
RBMS3	442
RBMS3-AS3	8
MESTP4	0
RPS12P5	0
RBMS3-AS2	0
MTND4LP9	0
RBMS3-AS1	0
ENSG00000287774	0
ENSG00000199927	0
ENSG00000289450	0
LINC01985	8
ENSG00000227549	0
TGFBR2	3934
KLHL25P1	0
ENSG00000261468	8
GADL1	6
MIR466	0
CNN2P6	0
RNA5SP127	0
H3P11	0
THRAP3P1	2
ENSG00000288926	28
STT3B	13273
OSBPL10	980
OSBPL10-AS1	2
ZNF587P1	0
ZNF860	2
RPL21P40	4
ENSG00000201701	0
NIFKP7	0
GPD1L	146
RPL21P137	0
RPSAP11	40
ENSG00000261572	2
CMTM8	114
SMIM11P2	0
KRT18P15	44
CMTM7	343
CMTM6	7130
MIR548AY	0
RPL31P18	0
DYNC1LI1	1587
POLE4P1	0
IGBP1P3	2
RPL30P4	54
CNOT10	909
CNOT10-AS1	0
SUGT1P2	0
RPL23AP43	60
TRIM71	894
CCR4	0
GLB1	4650
SEC13P1	0
SUMO2P10	0
TMPPE	106
RN7SL296P	0
CRTAP	23884
ENSG00000272149	0
SUSD5	24
ENSG00000230119	0
ENSG00000289460	8
FBXL2	162
UBP1	2885
RNU7-110P	2
RNA5SP128	0
CLASP2	1579
COX6CP10	0
ENSG00000228112	0
SDAD1P3	0
PDCD6IP-DT	58
PDCD6IP	5460
LINC01811	8
ENSG00000287981	0
ENSG00000236452	0
ENSG00000227498	0
ENSG00000287641	0
FECHP1	0
KRT8P18	0
RNU6-243P	0
ENSG00000289420	0
ARPP21	0
ARPP21-AS1	0
MIR128-2	0
RPL36AP17	0
RFC3P1	0
STAC	59
NBPF21P	0
RN7SKP227	0
DCLK3	6
HSPD1P6	84
LINC02033	4
ENSG00000281100	21
TRANK1	1168
CBX3P10	0
RNU6ATAC4P	0
ENSG00000272334	5
PRADC1P1	4
EPM2AIP1	1681
MLH1	1518
RPL29P11	234
LRRFIP2	1928
UBE2D3P2	12
RNU6-1301P	0
UBE2FP1	4
ENSG00000290046	8
ENSG00000271993	12
RPS16P4	0
ENSG00000271653	0
GOLGA4-AS1	57
GOLGA4	23482
TCEA1P2	110
RNA5SP129	2
APRG1	272
ITGA9	345
RNU7-73P	0
ITGA9-AS1	42
RPL21P135	0
NDUFAF4P3	0
ENSG00000288972	0
CTDSPL	993
ENSG00000290076	0
MIR26A1	0
VILL	116
PLCD1	1340
DLEC1	23
PPP2R2DP1	0
ACAA1	561
MYD88	616
OXSR1	2685
SLC22A13	4
CDC42P7	4
SLC22A14	0
RNU6-235P	0
DLEC1P1	0
XYLB	12
ACVR2B-AS1	14
ACVR2B	4086
EXOG	74
DDTP1	0
RPL18AP7	4
SCN5A	42
SCN10A	0
ENSG00000231243	0
SCN11A	4
RNU6-1227P	0
WDR48	2950
GORASP1	1364
TTC21A	66
MIR6822	0
CSRNP1	4407
ENSG00000284669	180
ENSG00000283849	27
ENSG00000287620	9
XIRP1	66
ENSG00000287995	0
DSTNP4	0
ENSG00000287958	4
CX3CR1	6
ADAD1P1	0
ENSG00000287780	4
CCR8	0
HNRNPA1P21	0
CENPPP1	0
EEF1A1P24	234
SLC25A38	997
RPSA	41265
SNORA6	0
ENSG00000286781	0
MOBP	10
ENSG00000285885	2
ENSG00000289279	0
NFU1P1	0
MYRIP	0
RNU4-56P	0
EIF1B-AS1	12
RN7SL411P	0
ENSG00000202517	0
EIF1B	5360
ENSG00000291315	0
ENTPD3-AS1	30
PGAM1P3	0
ENTPD3	213
RPL14	39246
ZNF619	86
ZNF620	60
RNU5B-2P	0
ZNF621	1003
RPL5P10	0
EEF1GP3	1
ENSG00000226302	11
ENSG00000289169	0
HMGN2P24	0
ENSG00000231873	0
RPS27P4	625
ENSG00000287415	0
ENSG00000233096	0
ENSG00000233919	0
MRPS31P1	4
CTNNB1	24794
ULK4	182
ENSG00000252409	0
RN7SKP58	0
ATP6V0E1P2	0
RPL36P20	0
GEMIN2P2	2
TRAK1	2373
RPL7AP83	0
TPMTP2	0
RNU4-78P	0
CCK	2
ENSG00000281160	0
SALL4P6	0
EIF4BP4	0
LYZL4	0
RPL35AP8	1
VIPR1	6
VIPR1-AS1	2
SEC22C	496
SS18L2	371
ENSG00000289558	4
NKTR	4361
ZBTB47-AS1	100
ZBTB47	209
ENSG00000287629	5
RN7SL567P	0
KLHL40	6
HHATL	4
ENSG00000285539	0
HHATL-AS1	0
CCDC13	0
ENSG00000280571	0
ENSG00000287417	0
CCDC13-AS1	6
CCDC13-AS2	1
HIGD1A	511
ENSG00000235288	0
ACKR2	86
ENSG00000273328	18
ENSG00000273291	0
ENSG00000290317	0
CYP8B1	4
HNRNPA1P22	0
ZNF662	14
KRBOX1-AS1	0
KRBOX1	0
GASK1A	18
ENSG00000232375	0
POMGNT2	175
ENSG00000227245	0
ENSG00000285766	0
SNRK	880
RN7SL517P	0
SNRK-AS1	2
ANO10	1470
RPL18AP9	26
ABHD5	1962
ENSG00000235886	0
ENSG00000271192	0
ENSG00000272121	6
RNU6-367P	0
MIR138-1	0
ENSG00000280435	2
ENSG00000261786	2
TOPAZ1	0
ENSG00000271937	0
TCAIM	1295
C3orf86P	23
LINC01988	3
ZNF445	1956
ZNF852	72
EI24P3	0
ENSG00000277509	0
ZKSCAN7	112
ZKSCAN7-AS1	13
ZNF660	44
MPRIPP1	29
ZNF197	794
ZNF197-AS1	2
ZNF35	271
ENSG00000272077	26
SOCS5P3	18
ZNF502	68
ZNF501	20
KIAA1143	1119
KIF15	90
MIR564	0
TMEM42	79
TGM4	2
ENSG00000235845	0
ZDHHC3	2626
RPL12P44	0
EXOSC7	548
CLEC3B	14
RNU5B-3P	0
CDCP1	2403
RPS24P8	878
TMEM158	974
LARS2	459
LARS2-AS1	0
LIMD1	766
LIMD1-AS1	20
SACM1L	2447
RN7SL145P	0
ENSG00000279017	4
SLC6A20	82
ENSG00000288720	7
LZTFL1	451
ENSG00000285788	0
SDHDP4	0
CCR9	12
FYCO1	1062
CXCR6	28
ENSG00000288717	0
XCR1	76
NRBF2P2	4
ENSG00000288703	0
CCR3	52
FLT1P1	2
CCR1	1632
ENSG00000288724	0
UQCRC2P1	0
CCR2	18
CCR5AS	172
CCR5	42
CCRL2	248
LINC02009	12
LTF	38
RTP3	0
LRRC2	192
LRRC2-AS1	0
ENSG00000288718	0
TDGF1	36
ENSG00000283877	0
FAM240A	0
ENSG00000286570	1
ENSG00000251967	0
ALS2CL	380
TMIE	0
ENSG00000206549	11
PRSS50	0
PRSS46P	14
ENSG00000284672	2
PRSS45P	1
PRSS43P	1
ENSG00000238013	0
PRSS44P	2
PRSS42P	9
MYL3	52
PTH1R	533
BLVRBP1	2
CCDC12	616
NBEAL2	953
NRADDP	26
SETD2	4301
MRPL57P3	0
KIF9-AS1	157
KIF9	37
SNORD13P3	0
KLHL18	1355
ENSG00000280173	30
ENSG00000289507	10
PTPN23-DT	34
PTPN23	1800
SCAP	1169
C1orf100P1	0
ELP6	302
BOLA2P2	2
RN7SL870P	0
CSPG5	14
SMARCC1	7053
ENSG00000214773	0
HIGD2AP2	10
DHX30	1222
ENSG00000274420	0
MIR1226	0
MAP4	15196
VPS26BP1	0
RPS27P30	0
RN7SL664P	0
RPL17P16	2
CDC25A	147
SNRPFP4	0
RNU7-128P	0
NDUFB1P1	2
MIR4443	0
CAMP	0
ZNF589	344
MRPS18AP1	0
NME6	533
FCF1P2	0
ENSG00000289043	0
SPINK8	0
MIR2115	0
FBXW12	6
RN7SL321P	0
PLXNB1	990
CCDC51	217
TMA7	212
ENSG00000244380	2
ATRIP	208
TREX1	0
SHISA5	5454
PFKFB4	419
MIR6823	0
UCN2	6
COL7A1	1192
MIR711	0
UQCRC1	1811
TMEM89	0
SLC26A6	718
MIR6824	0
CELSR3	307
MIR4793	0
LINC02585	0
ENSG00000271973	0
NCKIPSD	664
IP6K2	2049
PRKAR2A	3519
PRKAR2A-AS1	14
SLC25A20	509
ARIH2OS	14
ARIH2	3269
ENSG00000235236	0
ENSG00000223343	0
ENSG00000273211	0
P4HTM	248
ENSG00000285416	2
WDR6	2764
DALRD3	356
MIR425	2
NDUFAF3	258
MIR191	0
IMPDH2	78
ENSG00000290315	0
ENSG00000272434	0
QRICH1	80
RN7SL182P	0
QARS1	10157
MIR6890	0
USP19	1958
LAMB2	15850
LAMB2P1	66
CCDC71	130
KLHDC8B	3222
C3orf84	0
IHO1	25
GCSHP6	0
ENSG00000225399	6
C3orf62	182
MIR4271	0
USP4	2200
GPX1	683
ENSG00000290318	1
RHOA	14141
RHOA-IT1	8
TCTA	59
ENSG00000283189	0
AMT	5
NICN1	0
RNA5SP130	0
DAG1	5033
BSN-DT	2
BSN	73
BSN-AS1	0
APEH	1633
MST1	272
ENSG00000259970	0
RNF123	532
AMIGO3	0
GMPPB	320
IP6K1	2553
COX6CP14	0
PHF5AP3	0
CDHR4	7
INKA1	104
UBA7	789
MIR5193	0
TRAIP	30
CAMKV	10
RN7SL217P	0
ACTL11P	0
MST1R	4
ENSG00000230698	0
ENSG00000228008	0
MON1A	80
RBM6	4381
RBM5	3117
RBM5-AS1	6
SEMA3F-AS1	31
SEMA3F	419
ENSG00000207922	0
GNAT1	0
SLC38A3	28
GNAI2	7206
MIR5787	0
ENSG00000213600	0
ENSG00000230454	16
SEMA3B-AS1	0
SEMA3B	345
MIR6872	0
LSMEM2	0
IFRD2	399
HYAL3	15
NAA80	89
HYAL1	73
HYAL2	317
TUSC2	433
RASSF1	1484
RASSF1-AS1	0
ZMYND10-AS1	0
ZMYND10	45
NPRL2	975
CYB561D2	103
ENSG00000272104	0
TMEM115	746
CACNA2D2	319
ENSG00000271858	5
RNA5SP131	0
C3orf18	110
HEMK1	615
ENSG00000280382	4
CISH	725
MAPKAPK3	776
ENSG00000289504	45
LINC02019	86
DOCK3	136
MIR4787	0
PPIAP69	0
ENSG00000213587	2
ZNF652P1	0
ST13P14	0
ENSG00000288988	8
MANF	1532
RBM15B	1461
DCAF1	2053
RAD54L2	1970
RNU6ATAC29P	0
TEX264	394
ENSG00000288063	0
RNA5SP132	0
GRM2	10
IQCF6	0
ENSG00000285749	0
IQCF4P	0
IQCF3	0
IQCF2	0
RN7SL504P	0
IQCF5-AS1	0
IQCF5	0
IQCF1	2
ENSG00000287707	8
RRP9	265
PARP3	74
ENSG00000280422	0
GPR62	0
PCBP4	481
ENSG00000272762	0
ABHD14B	285
ABHD14A	30
ABHD14A-ACY1	0
ACY1	10
RPL29	29281
ENSG00000285685	0
DUSP7	2132
POC1A	98
ENSG00000286419	0
ALDOAP1	0
ALAS1	4856
ENSG00000280003	0
TLR9	0
ENSG00000173366	0
TWF2	563
TWF2-DT	1
PPM1M	296
WDR82	5536
MIRLET7G	1
GLYCTK	30
GLYCTK-AS1	3
MIR135A1	0
DNAH1	483
PPP2R5CP	38
BAP1	2950
PHF7	84
SEMA3G	22
TNNC1	68
NISCH	4921
STAB1	5448
NT5DC2	3967
UQCC5	82
PBRM1	2185
RNU6-856P	0
RNU6ATAC16P	0
GNL3	4110
ENSG00000280904	1
ENSG00000252787	0
SNORD19	4
SNORD19B	0
SNORD19C	0
SNORD69	4
GLT8D1	1587
SPCS1	1644
NEK4	206
ENSG00000275956	0
AK3P7	0
AKTIPP1	2
ITIH1	6
ITIH3	2
ITIH4	0
ENSG00000243696	10
ITIH4-AS1	0
MUSTN1	0
STIMATE-MUSTN1	12
STIMATE	14
MIR8064	0
ENSG00000279144	2
ENSG00000289519	20
SFMBT1	280
ENSG00000272305	10
ENSG00000280417	0
SERBP1P3	14
RFT1	420
PRKCD	1124
ENSG00000286531	4
TKT	13428
DCP1A	4770
CACNA1D	36
SNORD38C	0
ENSG00000212608	0
RPS25P4	0
SNORD63	0
ENSG00000271916	0
CHDH	27
IL17RB	109
ENSG00000271976	255
ACTR8	1690
SELENOK	3049
ENSG00000289063	0
ENSG00000288029	0
CABYRP1	0
ENSG00000286353	0
CACNA2D3	17
RPS15P5	2
ESRG	4
CACNA2D3-AS1	0
LRTM1	0
ENSG00000239991	0
LINC02017	0
LINC02030	0
ENSG00000242568	0
ENSG00000242775	0
WNT5A	4496
WNT5A-AS1	182
ENSG00000242317	0
ERC2	56
ENSG00000240777	0
ERC2-IT1	0
MIR3938	0
RN7SKP45	0
RNA5SP133	0
CCDC66	784
TASOR	2899
ARHGEF3	4115
ARHGEF3-AS1	0
SPATA12	8
ENSG00000272202	0
IL17RD	228
RPL19P2	0
HESX1	18
APPL1	1905
ASB14	37
ENSG00000286952	4
DNAH12	14
RNU6-1181P	0
RNF7P1	4
RPS8P5	0
RNU6-108P	0
RNU6-483P	0
ENSG00000287502	0
PDE12	1103
ARF4	24849
ARF4-AS1	2
RNU6ATAC26P	0
DENND6A	881
DENND6A-AS1	0
DENND6A-DT	0
SLMAP	2331
PDHA1P1	2
PPIAP16	0
FLNB	10538
FLNB-AS1	12
ENSG00000283148	0
ENSG00000283511	0
DNASE1L3	16
ABHD6	141
RPP14	499
HTD2	0
ENSG00000273493	2
PXK	2163
WDR53P1	0
PDHB	827
ENSG00000272182	0
ENSG00000272360	9
KCTD6	219
ACOX2	8
RPL27P9	0
FAM107A	0
ENSG00000243384	0
FAM3D-AS1	24
FAM3D	1
CFAP20DC	102
CFAP20DC-AS1	2
CFAP20DC-DT	0
ENSG00000243903	0
ENSG00000242545	0
SNRPB2P1	0
FHIT	286
ENSG00000287649	0
MTERF1P1	0
MIR548BB	0
PPIAP70	0
TMED2P1	0
PPIAP71	0
PTPRG	2586
RPL10AP6	1140
RNU2-10P	0
ID2B	2
PTPRG-AS1	27
C3orf14	98
FEZF2	2
CADPS	18
RPL14P2	0
RN7SL863P	0
RNU6-139P	0
RPS10P10	34
LINC00698	8
KRT8P35	8
UBL5P3	0
SYNPR	18
SYNPR-AS1	0
RNA5SP134	0
SNTN	0
CDHR18P	1
C3orf49	1
THOC7	385
THOC7-AS1	0
ATXN7	908
SCAANT1	8
PSMD6-AS2	43
ENSG00000271843	0
PSMD6	3677
PSMD6-AS1	0
ENSG00000272181	2
PRICKLE2-AS1	2
LINC00994	0
PRICKLE2	1270
PRICKLE2-AS2	2
PRDX3P4	0
PRICKLE2-AS3	0
PRICKLE2-DT	2
RNU6-739P	0
ADAMTS9	15817
ADAMTS9-AS1	230
ADAMTS9-AS2	289
LINC02040	0
MAGI1	812
ENSG00000270059	2
ILF2P1	4
RPL17P17	0
MAGI1-IT1	0
MAGI1-AS1	0
ENSG00000203647	0
SLC25A26	461
RNU6-787P	0
RN7SL482P	0
LRIG1	589
TCEAL8P1	0
RPL21P41	0
ENSG00000288039	0
ENSG00000285738	0
ENSG00000287873	0
KBTBD8	306
MIR4272	0
ENSG00000241884	0
SUCLG2	2027
NDUFB4P1	0
SUCLG2-DT	24
TAFA1	0
COPS8P2	24
LCORLP1	0
ENSG00000286967	0
RPLP0P8	0
PSMC1P1	120
TAFA4	2
RNA5SP135	0
EOGT	557
EOGT-DT	19
TMF1	7255
MIR3136	0
UBA3	957
ARL6IP5	3879
LMOD3	0
FRMD4B	1527
RBM43P1	0
H1-8P1	0
ENSG00000240842	0
ENSG00000241667	0
MITF	1022
RN7SL418P	0
SAMMSON	0
RNPC3P1	0
UQCRHP4	0
MDFIC2	0
ENSG00000288679	0
ENSG00000287669	0
COX6CP6	0
HMGB1P36	0
RNU6-281P	0
FOXP1	470
ENSG00000285708	0
FOXP1-AS1	0
ENSG00000290077	2
MIR1284	0
ENSG00000274387	0
FOXP1-IT1	6
ENSG00000277855	0
FOXP1-DT	0
EIF4E3	265
GPR27	2
PROK2	42
ENSG00000287131	0
RN7SL271P	0
LINC00877	34
UBE2Q2P9	0
ENSG00000273461	0
ENSG00000276471	0
CCDC137P2	0
CCDC137P1	0
LINC00870	0
ENSG00000272774	0
ENSG00000242618	0
ENSG00000287882	0
ENSG00000260670	0
RYBP	7589
ENSG00000244345	0
RNU1-62P	0
MTCO3P47	0
RNA5SP136	0
ENSG00000287595	6
SHQ1	920
U2SURPP1	2
PSMD12P1	14
LAPTM4BP2	14
GXYLT2	1297
FTH1P23	1084
PPP4R2	6981
RNU7-19P	0
EBLN2	96
RNU6-557P	0
RNU2-64P	0
GPATCH11P1	0
RNU6-1270P	0
PDZRN3	2324
RNU7-119P	0
PDZRN3-AS1	0
ENSG00000278934	14
PRDX5P1	0
LINC02005	0
LINC02047	0
HSP90AB5P	0
AKR1B1P2	2
CNTN3	10
NIPA2P2	0
RN7SL294P	0
MIR4444-2	0
ENSG00000287398	0
HNRNPA3P6	72
MYLKP1	2
OR7E66P	4
ENSG00000291222	0
OR7E22P	0
OR7E55P	4
EVA1CP5	0
LSP1P2	0
ENSG00000242953	0
FAM86DP	49
ALG1L6P	4
LINC02018	1
ENPP7P2	0
SNRPCP10	0
ENSG00000290410	0
RPS3AP15	6
ENSG00000272710	0
VPS51P4	0
OR7E121P	0
UNC93B3	2
RPL23AP49	2
ENSG00000282912	0
CLUHP10	0
MIR1324	0
AGGF1P3	0
RARRES2P1	0
FRG2C	0
DUX4L26	0
LINC00960	8
ZNF717	70
MIR4273	0
ROBO2	202
CAP1P1	46
ENSG00000288793	2
RNU6-386P	0
VDAC1P7	0
ENSG00000287567	0
RNU6-217P	0
LINC02077	0
ENSG00000240573	0
RN7SL647P	0
RN7SKP61	0
ENSG00000240241	96
MRPS17P3	0
ROBO1	2960
RPS12P6	0
RN7SL751P	4
ENSG00000288105	0
MIR3923	0
HMGB1P38	0
OSBPL9P1	0
HNRNPA3P8	0
HYDINP1	0
ENSG00000286329	4
ENSG00000242828	0
LINC02050	0
LINC02027	6
ENSG00000242145	0
ENSG00000241593	0
ENSG00000287053	0
ENSG00000244281	0
GBE1	2438
RNU2-28P	0
SETP6	0
ENSG00000240404	5
ENSG00000242190	2
ENSG00000242009	0
LINC02008	0
RPL7AP23	0
CYP51A1P1	52
ENSG00000288004	0
ENSG00000286567	0
SRRM1P2	0
ENSG00000287158	4
LINC00971	2
TMEM183AP5	0
LINC02025	0
ENSG00000287273	0
CADM2	10
MIR5688	1
CADM2-AS2	0
CADM2-AS1	0
THAP12P2	8
ENSG00000201410	0
RNU6-1129P	0
ENSG00000239767	0
RN7SKP284	0
LINC02070	0
ENSG00000277746	0
VGLL3	2899
PPATP1	38
LINC00506	0
MIR4795	0
CHMP2B	2063
POU1F1	0
KRT8P25	0
APOOP2	0
PSMC1P6	0
ENSG00000239572	0
RNU6-873P	0
HTR1F	0
RNU6ATAC6P	0
ENSG00000288780	0
CGGBP1	3313
ENSG00000288654	0
ZNF654	1324
CBX5P1	2
C3orf38	735
ABCF2P1	8
CSNKA2IP	0
NDUFA5P5	0
ICE2P2	0
GAPDHP50	0
EPHA3	68
ENSG00000285780	1
MTCO2P6	0
MTCO1P6	0
RNU6-712P	0
PROS2P	2
HSPE1P19	0
ENSG00000283367	0
ENSG00000283544	2
RNU6-488P	0
PROS1	884
RNU6-511P	0
ARL13B	778
HMGN1P7	0
STX19	8
DHFR2	152
NSUN3	398
RBBP4P2	40
ARMC10P1	36
ENSG00000242911	0
WDR82P1	6
LINC00879	0
RPS18P6	0
MTHFD2P1	0
ENSG00000286516	0
ENSG00000271671	0
HNRNPKP4	256
MIR8060	0
RBBP4P7	0
RNU6-1094P	0
RPL18AP8	0
RCC2P5	0
CDV3P1	4
ENSG00000286447	8
EPHA6	154
TPTE2P7	0
ENSG00000261292	0
ARL6	75
ENSG00000282527	0
CRYBG3	755
ENSG00000279658	0
RIOX2	179
ENSG00000285614	0
GABRR3	0
OR5BM1P	0
OR5AC1	0
OR5AC2	0
ENSG00000249225	0
ENSG00000290819	0
OR5AC4P	0
POU5F1P7	0
OR5H1	0
OR5H14	0
OR5H15	0
ENSG00000289078	4
OR5H5P	0
OR5H3P	0
OR5H4P	0
ENSG00000251088	0
OR5H7P	0
ENSG00000289509	0
OR5H6	0
OR5H2	0
OR5H8	0
OR5K4	0
OR5K3	0
UBFD1P1	0
OR5K1	0
OR5K2	0
CLDND1	4747
ENSG00000285635	0
ENSG00000248839	0
RPL38P4	0
GPR15	0
ENSG00000286602	21
CPOX	498
RPL19P7	0
WWP1P1	22
ST3GAL6-AS1	18
ST3GAL6	392
PDLIM1P4	2
DCBLD2	752
RNU6-26P	0
ENSG00000239462	0
RNU6-1263P	0
LINC00973	0
ACTG1P13	0
ARHGEF28P1	0
ENSG00000243296	0
ENSG00000243089	0
ENSG00000244464	0
COL8A1	36
ENSG00000273374	8
CMSS1	376
FILIP1L	1804
MIR3921	0
ENSG00000287378	1
TMEM30CP	0
DUSP12P1	0
VTI1BP1	4
TBC1D23	4016
NIT2	277
TOMM70	5385
LNP1	76
TMEM45A	856
ADGRG7	4
ENSG00000252989	0
GMFBP1	0
TFG	5918
ABI3BP	709
ABRAXAS1P1	0
RNU6-865P	0
ACTR3P3	0
IMPG2	141
SENP7	1284
ZNF90P1	0
FAM136CP	0
BTF3P16	196
FAM172BP	0
TRMT10C	592
PCNP	5838
RPS18P5	1957
ENSG00000289629	8
RPL32P7	0
RNU6-1256P	0
ZBTB11	6502
RNY1P12	4
ZBTB11-AS1	52
RPL24	31103
PDCL3P4	42
CEP97	1030
NXPE3	787
ENSG00000249474	0
NFKBIZ	7224
ENSG00000287682	2
RDUR	2
ENSG00000241280	0
ZPLD1	4
ENSG00000241754	0
RNU6-461P	0
RNU1-43P	0
NDUFA4P2	0
MIR548AB	0
SSX2IPP1	0
TUBBP11	0
RAP1BP2	0
EZRP1	0
ALCAM	4239
CBLB	2786
ENSG00000288848	6
ENSG00000287421	0
ENSG00000244652	0
ENSG00000286854	0
ENSG00000291293	0
LINC00882	20
ENSG00000288557	2
FCF1P3	0
MTND4P16	0
MTND4LP3	0
MTND3P6	0
MTCO3P35	2
MTATP6P22	0
MTND5P16	0
MTND6P6	0
MTCO1P35	0
MTND1P16	0
MTND2P14	0
RNU6-1308P	0
ENSG00000286956	0
PTPN11P1	24
DUBR	27
CCDC54-AS1	6
CSP2	0
ENSG00000272597	0
CCDC54	0
LINC01990	7
BBX	6419
LINC00636	0
LINC00635	8
ENSG00000279277	30
CD47	4292
LINC01215	10
IFT57	1357
HHLA2	34
HNRNPA1P17	2
MYH15	14
RPL13P8	6
CIP2A	141
ENSG00000276763	0
DZIP3	669
ENSG00000241777	0
RETNLB	0
TRAT1	0
GUCA1C	0
MORC1	0
MORC1-AS1	0
C3orf85	20
ENSG00000261364	0
LINC00488	0
RNU6-1236P	0
BRD7P7	0
DPPA2	72
DPPA4	331
ENSG00000289358	0
ENSG00000241257	0
C12orf29P2	0
H3P12	0
LINC01205	2
PPIAP15	0
MIR4445	0
ENSG00000242029	0
DIMT1P1	0
NFYBP1	0
ZFAND2AP1	0
ENSG00000240895	0
RNU6ATAC15P	0
RPSAP29	4
NECTIN3-AS1	8
ENSG00000289069	0
NECTIN3	1279
CD96	0
ENSG00000239311	0
ATP6V0CP2	0
NECTIN2P1	26
ZBED2	0
NT5C3AP2	0
PLCXD2	58
PLCXD2-AS1	0
PHLDB2	3501
ENSG00000286492	0
ABHD10	1055
TAGLN3	14
RFKP2	0
TMPRSS7	0
C3orf52	622
MIR567	0
GCSAM	142
TBILA	41
SLC9C1	8
INAVAP1	3
ENSG00000239482	4
CD200LP	0
CD200	147
ENSG00000243081	6
BTLA	82
OR7E100P	4
ENSG00000279349	12
ATG3	2212
SLC35A5	724
CCDC80	14522
MAT2AP1	19
LINC02042	0
CD200R1L-AS1	0
CD200R1L	8
CD200R1P1	0
CD200R1	251
ENSG00000272844	0
GTPBP8	328
NEPRO	3084
NEPRO-AS1	7
DNAJB1P2	0
ENSG00000241219	0
LINC02044	4
BOC	927
ENSG00000288079	4
CFAP44	37
RABGGTBP1	0
ENSG00000285943	2
CFAP44-AS1	0
MIR8076	0
SPICE1	111
SIDT1	29
SIDT1-AS1	0
MIR4446	0
RN7SL767P	7
USF3	1185
NAA50	4988
DBTP1	4
ATP6V1A	13193
